Date,Max LMP ($/MWh),Location
3/21/2019,53.26236,DLAP_PGAE
3/22/2019,62.40703,DLAP_PGAE
3/23/2019,63.77019,DLAP_PGAE
3/24/2019,53.47474,DLAP_PGAE
3/25/2019,74.24769,DLAP_PGAE
3/26/2019,77.19747,DLAP_PGAE
3/27/2019,74.80884,DLAP_PGAE
3/28/2019,67.58846,DLAP_PGAE
3/29/2019,60.37381,DLAP_PGAE
3/30/2019,52.0435,DLAP_PGAE
3/31/2019,62.28437,DLAP_PGAE
4/1/2019,61.89168,DLAP_PGAE
4/2/2019,75.84981,DLAP_PGAE
4/3/2019,62.60731,DLAP_PGAE
4/4/2019,60.19588,DLAP_PGAE
4/5/2019,58.78073,DLAP_PGAE
4/6/2019,57.72753,DLAP_PGAE
4/7/2019,52.04315,DLAP_PGAE
4/8/2019,60.37817,DLAP_PGAE
4/9/2019,78.10355,DLAP_PGAE
4/10/2019,61.12664,DLAP_PGAE
4/11/2019,61.08622,DLAP_PGAE
4/12/2019,54.18781,DLAP_PGAE
4/13/2019,53.96253,DLAP_PGAE
4/14/2019,52.04901,DLAP_PGAE
4/15/2019,53.69844,DLAP_PGAE
4/16/2019,60.27855,DLAP_PGAE
4/17/2019,57.48206,DLAP_PGAE
4/18/2019,63.98617,DLAP_PGAE
4/19/2019,81.96308,DLAP_PGAE
4/20/2019,65.88428,DLAP_PGAE
4/21/2019,46.13879,DLAP_PGAE
4/22/2019,41.13904,DLAP_PGAE
4/23/2019,58.63502,DLAP_PGAE
4/24/2019,72.79092,DLAP_PGAE
4/25/2019,72.62,DLAP_PGAE
4/26/2019,84.72401,DLAP_PGAE
4/27/2019,79.42443,DLAP_PGAE
4/28/2019,49.45024,DLAP_PGAE
4/29/2019,51.8078,DLAP_PGAE
4/30/2019,49.28,DLAP_PGAE
5/1/2019,52.88853,DLAP_PGAE
5/2/2019,61.2955,DLAP_PGAE
5/3/2019,56.67534,DLAP_PGAE
5/4/2019,58.53,DLAP_PGAE
5/5/2019,49.24163,DLAP_PGAE
5/6/2019,49.70574,DLAP_PGAE
5/7/2019,49.45711,DLAP_PGAE
5/8/2019,53.25,DLAP_PGAE
5/9/2019,57.03238,DLAP_PGAE
5/10/2019,54.17,DLAP_PGAE
5/11/2019,55.67815,DLAP_PGAE
5/12/2019,47.42621,DLAP_PGAE
5/13/2019,46.63724,DLAP_PGAE
5/14/2019,58.07138,DLAP_PGAE
5/15/2019,62.94449,DLAP_PGAE
5/16/2019,62.21583,DLAP_PGAE
5/17/2019,58.06116,DLAP_PGAE
5/18/2019,53.50304,DLAP_PGAE
5/19/2019,48.3824,DLAP_PGAE
5/20/2019,47.70534,DLAP_PGAE
5/21/2019,54.30748,DLAP_PGAE
5/22/2019,49.20335,DLAP_PGAE
5/23/2019,49.09489,DLAP_PGAE
5/24/2019,56.25803,DLAP_PGAE
5/25/2019,51.18794,DLAP_PGAE
5/26/2019,39.25803,DLAP_PGAE
5/27/2019,37.63131,DLAP_PGAE
5/28/2019,34.64,DLAP_PGAE
5/29/2019,41.18147,DLAP_PGAE
5/30/2019,59.35955,DLAP_PGAE
5/31/2019,62.68,DLAP_PGAE
6/1/2019,57.7822,DLAP_PGAE
6/2/2019,50.36143,DLAP_PGAE
6/3/2019,47.41,DLAP_PGAE
6/4/2019,56.25212,DLAP_PGAE
6/5/2019,64.36001,DLAP_PGAE
6/6/2019,59.552,DLAP_PGAE
6/7/2019,51.61397,DLAP_PGAE
6/8/2019,46.99723,DLAP_PGAE
6/9/2019,47.75635,DLAP_PGAE
6/10/2019,56.6,DLAP_PGAE
6/11/2019,88.12528,DLAP_PGAE
6/12/2019,105.96942,DLAP_PGAE
6/13/2019,141.83427,DLAP_PGAE
6/14/2019,64.23878,DLAP_PGAE
6/15/2019,49.82519,DLAP_PGAE
6/16/2019,40.33213,DLAP_PGAE
6/17/2019,42.33123,DLAP_PGAE
6/18/2019,57.8123,DLAP_PGAE
6/19/2019,60.50752,DLAP_PGAE
6/20/2019,52.37,DLAP_PGAE
6/21/2019,48.6406,DLAP_PGAE
6/22/2019,40.74088,DLAP_PGAE
6/23/2019,39.5973,DLAP_PGAE
6/24/2019,44.76844,DLAP_PGAE
6/25/2019,50.3791,DLAP_PGAE
6/26/2019,45.33412,DLAP_PGAE
6/27/2019,41.11093,DLAP_PGAE
6/28/2019,41.00783,DLAP_PGAE
6/29/2019,43.47894,DLAP_PGAE
6/30/2019,37.62455,DLAP_PGAE
7/1/2019,37.71974,DLAP_PGAE
7/2/2019,55.65964,DLAP_PGAE
7/3/2019,50.3004,DLAP_PGAE
7/4/2019,43.11646,DLAP_PGAE
7/5/2019,37.97359,DLAP_PGAE
7/6/2019,43.7902,DLAP_PGAE
7/7/2019,40.16965,DLAP_PGAE
7/8/2019,36.05778,DLAP_PGAE
7/9/2019,40.65994,DLAP_PGAE
7/10/2019,53.03532,DLAP_PGAE
7/11/2019,56.51492,DLAP_PGAE
7/12/2019,68.57072,DLAP_PGAE
7/13/2019,85.04539,DLAP_PGAE
7/14/2019,83.55215,DLAP_PGAE
7/15/2019,67.2797,DLAP_PGAE
7/16/2019,75.62213,DLAP_PGAE
7/17/2019,72.32655,DLAP_PGAE
7/18/2019,67.71086,DLAP_PGAE
7/19/2019,59.89106,DLAP_PGAE
7/20/2019,54.39111,DLAP_PGAE
7/21/2019,48.4235,DLAP_PGAE
7/22/2019,54.00496,DLAP_PGAE
7/23/2019,91.59971,DLAP_PGAE
7/24/2019,136.94733,DLAP_PGAE
7/25/2019,143.96637,DLAP_PGAE
7/26/2019,112.63365,DLAP_PGAE
7/27/2019,83.69867,DLAP_PGAE
7/28/2019,75.52014,DLAP_PGAE
7/29/2019,68.9239,DLAP_PGAE
7/30/2019,66.88302,DLAP_PGAE
7/31/2019,66.52249,DLAP_PGAE
8/1/2019,72.36101,DLAP_PGAE
8/2/2019,61.32443,DLAP_PGAE
8/3/2019,65.35372,DLAP_PGAE
8/4/2019,62.51832,DLAP_PGAE
8/5/2019,71.93188,DLAP_PGAE
8/6/2019,99.96306,DLAP_PGAE
8/7/2019,80.86952,DLAP_PGAE
8/8/2019,65.36607,DLAP_PGAE
8/9/2019,53.2744,DLAP_PGAE
8/10/2019,48.27953,DLAP_PGAE
8/11/2019,43.08077,DLAP_PGAE
8/12/2019,44.82759,DLAP_PGAE
8/13/2019,60.62382,DLAP_PGAE
8/14/2019,70.99001,DLAP_PGAE
8/15/2019,114.10635,DLAP_PGAE
8/16/2019,117.93533,DLAP_PGAE
8/17/2019,66.30496,DLAP_PGAE
8/18/2019,50.21666,DLAP_PGAE
8/19/2019,50.40787,DLAP_PGAE
8/20/2019,59.71263,DLAP_PGAE
8/21/2019,63.10187,DLAP_PGAE
8/22/2019,68.77057,DLAP_PGAE
8/23/2019,65.75875,DLAP_PGAE
8/24/2019,57.90146,DLAP_PGAE
8/25/2019,63.26675,DLAP_PGAE
8/26/2019,55.0,DLAP_PGAE
8/27/2019,80.2637,DLAP_PGAE
8/28/2019,94.42771,DLAP_PGAE
8/29/2019,83.00398,DLAP_PGAE
8/30/2019,68.37528,DLAP_PGAE
8/31/2019,59.56862,DLAP_PGAE
9/1/2019,60.56555,DLAP_PGAE
9/2/2019,62.79,DLAP_PGAE
9/3/2019,64.22012,DLAP_PGAE
9/4/2019,81.55793,DLAP_PGAE
9/5/2019,90.51292,DLAP_PGAE
9/6/2019,100.7674,DLAP_PGAE
9/7/2019,81.33423,DLAP_PGAE
9/8/2019,50.06993,DLAP_PGAE
9/9/2019,50.15961,DLAP_PGAE
9/10/2019,56.16329,DLAP_PGAE
9/11/2019,52.73585,DLAP_PGAE
9/12/2019,68.44349,DLAP_PGAE
9/13/2019,86.35368,DLAP_PGAE
9/14/2019,111.96971,DLAP_PGAE
9/15/2019,76.79108,DLAP_PGAE
9/16/2019,52.53992,DLAP_PGAE
9/17/2019,48.97345,DLAP_PGAE
9/18/2019,52.00997,DLAP_PGAE
9/19/2019,51.09808,DLAP_PGAE
9/20/2019,49.66084,DLAP_PGAE
9/21/2019,55.35989,DLAP_PGAE
9/22/2019,60.14531,DLAP_PGAE
9/23/2019,61.28,DLAP_PGAE
9/24/2019,73.72561,DLAP_PGAE
9/25/2019,149.18533,DLAP_PGAE
9/26/2019,166.10217,DLAP_PGAE
9/27/2019,60.56,DLAP_PGAE
9/28/2019,49.39614,DLAP_PGAE
9/29/2019,46.55762,DLAP_PGAE
9/30/2019,46.69213,DLAP_PGAE
10/1/2019,50.57235,DLAP_PGAE
10/2/2019,52.65061,DLAP_PGAE
10/3/2019,61.24844,DLAP_PGAE
10/4/2019,51.45673,DLAP_PGAE
10/5/2019,51.462,DLAP_PGAE
10/6/2019,55.85072,DLAP_PGAE
10/7/2019,66.738,DLAP_PGAE
10/8/2019,94.90183,DLAP_PGAE
10/9/2019,77.63446,DLAP_PGAE
10/10/2019,80.12703,DLAP_PGAE
10/11/2019,68.29954,DLAP_PGAE
10/12/2019,66.64388,DLAP_PGAE
10/13/2019,66.96313,DLAP_PGAE
10/14/2019,62.93824,DLAP_PGAE
10/15/2019,76.62987,DLAP_PGAE
10/16/2019,97.54542,DLAP_PGAE
10/17/2019,90.37487,DLAP_PGAE
10/18/2019,62.67791,DLAP_PGAE
10/19/2019,59.94957,DLAP_PGAE
10/20/2019,53.1844,DLAP_PGAE
10/21/2019,66.89235,DLAP_PGAE
10/22/2019,143.78255,DLAP_PGAE
10/23/2019,190.70392,DLAP_PGAE
10/24/2019,126.55344,DLAP_PGAE
10/25/2019,143.98763,DLAP_PGAE
10/26/2019,101.17338,DLAP_PGAE
10/27/2019,63.88539,DLAP_PGAE
10/28/2019,56.83064,DLAP_PGAE
10/29/2019,67.10258,DLAP_PGAE
10/30/2019,65.00666,DLAP_PGAE
10/31/2019,68.33602,DLAP_PGAE
11/1/2019,73.53884,DLAP_PGAE
11/2/2019,65.68889,DLAP_PGAE
11/3/2019,69.52687,DLAP_PGAE
11/4/2019,60.12391,DLAP_PGAE
11/5/2019,97.91174,DLAP_PGAE
11/6/2019,141.50487,DLAP_PGAE
11/7/2019,119.22047,DLAP_PGAE
11/8/2019,144.0,DLAP_PGAE
11/9/2019,103.96727,DLAP_PGAE
11/10/2019,82.5969,DLAP_PGAE
11/11/2019,73.26537,DLAP_PGAE
11/12/2019,117.96454,DLAP_PGAE
11/13/2019,140.71,DLAP_PGAE
11/14/2019,68.94154,DLAP_PGAE
11/15/2019,88.61654,DLAP_PGAE
11/16/2019,82.72032,DLAP_PGAE
11/17/2019,58.91803,DLAP_PGAE
11/18/2019,83.91426,DLAP_PGAE
11/19/2019,110.86392,DLAP_PGAE
11/20/2019,75.2529,DLAP_PGAE
11/21/2019,76.64,DLAP_PGAE
11/22/2019,104.38079,DLAP_PGAE
11/23/2019,94.76933,DLAP_PGAE
11/24/2019,80.56916,DLAP_PGAE
11/25/2019,77.04295,DLAP_PGAE
11/26/2019,79.48222,DLAP_PGAE
11/27/2019,81.27987,DLAP_PGAE
11/28/2019,71.57177,DLAP_PGAE
11/29/2019,51.83326,DLAP_PGAE
11/30/2019,67.99792,DLAP_PGAE
12/1/2019,58.32845,DLAP_PGAE
12/2/2019,65.8981,DLAP_PGAE
12/3/2019,73.99135,DLAP_PGAE
12/4/2019,69.79991,DLAP_PGAE
12/5/2019,65.35221,DLAP_PGAE
12/6/2019,67.73659,DLAP_PGAE
12/7/2019,63.08,DLAP_PGAE
12/8/2019,56.47389,DLAP_PGAE
12/9/2019,52.56967,DLAP_PGAE
12/10/2019,71.58433,DLAP_PGAE
12/11/2019,68.43234,DLAP_PGAE
12/12/2019,75.10529,DLAP_PGAE
12/13/2019,58.05311,DLAP_PGAE
12/14/2019,52.81064,DLAP_PGAE
12/15/2019,41.32619,DLAP_PGAE
12/16/2019,62.00127,DLAP_PGAE
12/17/2019,70.97672,DLAP_PGAE
12/18/2019,69.32787,DLAP_PGAE
12/19/2019,73.91,DLAP_PGAE
12/20/2019,68.0775,DLAP_PGAE
12/21/2019,59.94728,DLAP_PGAE
12/22/2019,51.53852,DLAP_PGAE
12/23/2019,57.80097,DLAP_PGAE
12/24/2019,73.02776,DLAP_PGAE
12/25/2019,54.08509,DLAP_PGAE
12/26/2019,47.22128,DLAP_PGAE
12/27/2019,67.86,DLAP_PGAE
12/28/2019,56.4664,DLAP_PGAE
12/29/2019,47.77584,DLAP_PGAE
12/30/2019,57.3618,DLAP_PGAE
12/31/2019,74.48787,DLAP_PGAE
1/1/2020,63.62153,DLAP_PGAE
1/2/2020,42.88462,DLAP_PGAE
1/3/2020,66.75814,DLAP_PGAE
1/30/2020,43.04644,DLAP_PGAE
1/31/2020,43.38443,DLAP_PGAE
2/1/2020,40.9768,DLAP_PGAE
2/2/2020,44.18388,DLAP_PGAE
2/3/2020,40.3907,DLAP_PGAE
2/4/2020,50.38516,DLAP_PGAE
2/5/2020,49.75265,DLAP_PGAE
2/6/2020,43.32058,DLAP_PGAE
2/7/2020,41.66927,DLAP_PGAE
2/8/2020,40.31402,DLAP_PGAE
2/9/2020,38.76,DLAP_PGAE
2/10/2020,42.09426,DLAP_PGAE
2/11/2020,47.56684,DLAP_PGAE
2/12/2020,48.27205,DLAP_PGAE
2/13/2020,48.89093,DLAP_PGAE
2/14/2020,43.58,DLAP_PGAE
2/15/2020,41.14124,DLAP_PGAE
2/16/2020,44.48854,DLAP_PGAE
2/17/2020,43.56493,DLAP_PGAE
2/18/2020,46.89898,DLAP_PGAE
2/19/2020,45.32166,DLAP_PGAE
2/20/2020,45.5,DLAP_PGAE
2/21/2020,45.2202,DLAP_PGAE
2/22/2020,41.46599,DLAP_PGAE
2/23/2020,36.64,DLAP_PGAE
2/24/2020,41.28,DLAP_PGAE
2/25/2020,46.94869,DLAP_PGAE
2/26/2020,51.01196,DLAP_PGAE
2/27/2020,50.03077,DLAP_PGAE
2/28/2020,51.98949,DLAP_PGAE
2/29/2020,43.85303,DLAP_PGAE
3/1/2020,39.19297,DLAP_PGAE
3/2/2020,41.21,DLAP_PGAE
3/3/2020,49.72,DLAP_PGAE
3/4/2020,53.80019,DLAP_PGAE
3/5/2020,58.81017,DLAP_PGAE
3/6/2020,53.14556,DLAP_PGAE
3/7/2020,44.83902,DLAP_PGAE
3/8/2020,37.83656,DLAP_PGAE
3/9/2020,45.44877,DLAP_PGAE
3/10/2020,55.0,DLAP_PGAE
3/11/2020,52.67618,DLAP_PGAE
3/12/2020,50.9542,DLAP_PGAE
3/13/2020,52.91833,DLAP_PGAE
3/14/2020,47.61924,DLAP_PGAE
3/15/2020,49.25441,DLAP_PGAE
3/16/2020,54.76804,DLAP_PGAE
3/17/2020,61.12966,DLAP_PGAE
3/18/2020,59.85874,DLAP_PGAE
3/19/2020,50.29171,DLAP_PGAE
3/20/2020,46.1147,DLAP_PGAE
3/21/2020,45.00834,DLAP_PGAE
3/22/2020,39.93655,DLAP_PGAE
3/23/2020,37.66423,DLAP_PGAE
3/24/2020,41.24781,DLAP_PGAE
3/25/2020,38.03906,DLAP_PGAE
3/26/2020,36.20081,DLAP_PGAE
3/27/2020,34.14331,DLAP_PGAE
3/28/2020,31.19037,DLAP_PGAE
3/29/2020,38.69411,DLAP_PGAE
3/30/2020,33.38461,DLAP_PGAE
3/31/2020,38.41555,DLAP_PGAE
4/1/2020,34.73576,DLAP_PGAE
4/2/2020,37.93505,DLAP_PGAE
4/3/2020,37.98443,DLAP_PGAE
4/4/2020,34.39553,DLAP_PGAE
4/5/2020,34.09428,DLAP_PGAE
4/6/2020,37.83,DLAP_PGAE
4/7/2020,42.03609,DLAP_PGAE
4/8/2020,47.35163,DLAP_PGAE
4/9/2020,43.16934,DLAP_PGAE
4/10/2020,42.37747,DLAP_PGAE
4/11/2020,37.58614,DLAP_PGAE
4/12/2020,32.48282,DLAP_PGAE
4/13/2020,36.06006,DLAP_PGAE
4/14/2020,40.40792,DLAP_PGAE
4/15/2020,48.09066,DLAP_PGAE
4/16/2020,37.5171,DLAP_PGAE
4/17/2020,39.26316,DLAP_PGAE
4/18/2020,33.85006,DLAP_PGAE
4/19/2020,30.94299,DLAP_PGAE
4/20/2020,33.70805,DLAP_PGAE
4/21/2020,34.27901,DLAP_PGAE
4/22/2020,31.47742,DLAP_PGAE
4/23/2020,35.91608,DLAP_PGAE
4/24/2020,44.62811,DLAP_PGAE
4/25/2020,50.2008,DLAP_PGAE
4/26/2020,39.60726,DLAP_PGAE
4/27/2020,38.02726,DLAP_PGAE
4/28/2020,40.23,DLAP_PGAE
4/29/2020,52.3981,DLAP_PGAE
4/30/2020,44.6899,DLAP_PGAE
5/1/2020,36.87919,DLAP_PGAE
5/2/2020,32.0,DLAP_PGAE
5/3/2020,31.42677,DLAP_PGAE
5/4/2020,33.5188,DLAP_PGAE
5/5/2020,34.74875,DLAP_PGAE
5/6/2020,44.70592,DLAP_PGAE
5/7/2020,53.83994,DLAP_PGAE
5/8/2020,70.07388,DLAP_PGAE
5/9/2020,54.01358,DLAP_PGAE
5/10/2020,45.23376,DLAP_PGAE
5/11/2020,37.32072,DLAP_PGAE
5/12/2020,39.19244,DLAP_PGAE
5/13/2020,38.3129,DLAP_PGAE
5/14/2020,38.6954,DLAP_PGAE
5/15/2020,39.44881,DLAP_PGAE
5/16/2020,37.15182,DLAP_PGAE
5/17/2020,39.98835,DLAP_PGAE
5/18/2020,38.99715,DLAP_PGAE
5/19/2020,35.27555,DLAP_PGAE
5/20/2020,35.87668,DLAP_PGAE
5/21/2020,33.47688,DLAP_PGAE
5/22/2020,33.24529,DLAP_PGAE
5/23/2020,33.72848,DLAP_PGAE
5/24/2020,35.71357,DLAP_PGAE
5/25/2020,41.10653,DLAP_PGAE
5/26/2020,55.25712,DLAP_PGAE
5/27/2020,75.77047,DLAP_PGAE
5/28/2020,73.89393,DLAP_PGAE
5/29/2020,102.55414,DLAP_PGAE
5/30/2020,52.84351,DLAP_PGAE
5/31/2020,33.99684,DLAP_PGAE
6/1/2020,32.00165,DLAP_PGAE
6/2/2020,49.13286,DLAP_PGAE
6/3/2020,95.6787,DLAP_PGAE
6/4/2020,142.36533,DLAP_PGAE
6/5/2020,89.79429,DLAP_PGAE
6/6/2020,45.1191,DLAP_PGAE
6/7/2020,40.87893,DLAP_PGAE
6/8/2020,37.87872,DLAP_PGAE
6/9/2020,55.19485,DLAP_PGAE
6/10/2020,67.53286,DLAP_PGAE
6/11/2020,77.6044,DLAP_PGAE
6/12/2020,74.03172,DLAP_PGAE
6/13/2020,43.77783,DLAP_PGAE
6/14/2020,36.50644,DLAP_PGAE
6/15/2020,37.13285,DLAP_PGAE
6/16/2020,43.39005,DLAP_PGAE
6/17/2020,40.1537,DLAP_PGAE
6/18/2020,44.64,DLAP_PGAE
6/19/2020,49.5,DLAP_PGAE
6/20/2020,38.96871,DLAP_PGAE
6/21/2020,38.12162,DLAP_PGAE
6/22/2020,38.04606,DLAP_PGAE
6/23/2020,70.30475,DLAP_PGAE
6/24/2020,64.93661,DLAP_PGAE
6/25/2020,53.40548,DLAP_PGAE
6/26/2020,48.88624,DLAP_PGAE
6/27/2020,48.64,DLAP_PGAE
6/28/2020,42.19991,DLAP_PGAE
6/29/2020,38.64706,DLAP_PGAE
6/30/2020,38.89268,DLAP_PGAE
7/1/2020,40.92587,DLAP_PGAE
7/2/2020,37.43544,DLAP_PGAE
7/3/2020,36.5037,DLAP_PGAE
7/4/2020,39.16697,DLAP_PGAE
7/5/2020,34.82592,DLAP_PGAE
7/6/2020,43.3813,DLAP_PGAE
7/7/2020,42.07446,DLAP_PGAE
7/8/2020,42.64,DLAP_PGAE
7/9/2020,53.33354,DLAP_PGAE
7/10/2020,64.34589,DLAP_PGAE
7/11/2020,74.55,DLAP_PGAE
7/12/2020,69.90655,DLAP_PGAE
7/13/2020,76.71115,DLAP_PGAE
7/14/2020,74.5688,DLAP_PGAE
7/15/2020,69.93584,DLAP_PGAE
7/16/2020,66.21009,DLAP_PGAE
7/17/2020,58.48404,DLAP_PGAE
7/18/2020,47.64,DLAP_PGAE
7/19/2020,59.89135,DLAP_PGAE
7/20/2020,59.33813,DLAP_PGAE
7/21/2020,67.34543,DLAP_PGAE
7/22/2020,63.95334,DLAP_PGAE
7/23/2020,48.52071,DLAP_PGAE
7/24/2020,44.62335,DLAP_PGAE
7/25/2020,42.92534,DLAP_PGAE
7/26/2020,47.29833,DLAP_PGAE
7/27/2020,49.87805,DLAP_PGAE
7/28/2020,88.25319,DLAP_PGAE
7/29/2020,97.10615,DLAP_PGAE
7/30/2020,124.37599,DLAP_PGAE
7/31/2020,99.12275,DLAP_PGAE
8/1/2020,109.35427,DLAP_PGAE
8/2/2020,89.64,DLAP_PGAE
8/3/2020,61.43052,DLAP_PGAE
8/4/2020,72.67494,DLAP_PGAE
8/5/2020,53.1466,DLAP_PGAE
8/6/2020,47.89844,DLAP_PGAE
8/7/2020,46.7,DLAP_PGAE
8/8/2020,48.89677,DLAP_PGAE
8/9/2020,49.92348,DLAP_PGAE
8/10/2020,55.557,DLAP_PGAE
8/11/2020,68.61254,DLAP_PGAE
8/12/2020,75.53357,DLAP_PGAE
8/13/2020,78.98,DLAP_PGAE
8/14/2020,172.1246,DLAP_PGAE
8/15/2020,920.34845,DLAP_PGAE
8/16/2020,800.0,DLAP_PGAE
8/17/2020,303.42123,DLAP_PGAE
8/18/2020,800.0,DLAP_PGAE
8/19/2020,368.86044,DLAP_PGAE
8/20/2020,997.3658,DLAP_PGAE
8/21/2020,188.82413,DLAP_PGAE
8/22/2020,99.40022,DLAP_PGAE
8/23/2020,111.78501,DLAP_PGAE
8/24/2020,89.13463,DLAP_PGAE
8/25/2020,157.23763,DLAP_PGAE
8/26/2020,128.956,DLAP_PGAE
8/27/2020,111.67561,DLAP_PGAE
8/28/2020,136.97353,DLAP_PGAE
8/29/2020,136.84972,DLAP_PGAE
8/30/2020,73.15095,DLAP_PGAE
8/31/2020,67.819,DLAP_PGAE
9/1/2020,75.10753,DLAP_PGAE
9/2/2020,64.7134,DLAP_PGAE
9/3/2020,58.13955,DLAP_PGAE
9/4/2020,75.0,DLAP_PGAE
9/5/2020,114.71334,DLAP_PGAE
9/6/2020,278.4385,DLAP_PGAE
9/7/2020,853.4771,DLAP_PGAE
9/8/2020,324.0,DLAP_PGAE
9/9/2020,277.92636,DLAP_PGAE
9/10/2020,102.77495,DLAP_PGAE
9/11/2020,85.17934,DLAP_PGAE
9/12/2020,64.91637,DLAP_PGAE
9/13/2020,52.57204,DLAP_PGAE
9/14/2020,48.55684,DLAP_PGAE
9/15/2020,75.96474,DLAP_PGAE
9/16/2020,83.68,DLAP_PGAE
9/17/2020,89.60333,DLAP_PGAE
9/18/2020,63.33729,DLAP_PGAE
9/19/2020,55.0,DLAP_PGAE
9/20/2020,45.79726,DLAP_PGAE
9/21/2020,53.04704,DLAP_PGAE
9/22/2020,64.67479,DLAP_PGAE
9/23/2020,61.63597,DLAP_PGAE
9/24/2020,71.93522,DLAP_PGAE
9/25/2020,66.48155,DLAP_PGAE
9/26/2020,62.70143,DLAP_PGAE
9/27/2020,59.50663,DLAP_PGAE
9/28/2020,80.51,DLAP_PGAE
9/29/2020,152.99089,DLAP_PGAE
9/30/2020,192.005,DLAP_PGAE
10/1/2020,307.96402,DLAP_PGAE
10/2/2020,346.8962,DLAP_PGAE
10/3/2020,147.30888,DLAP_PGAE
10/4/2020,93.25269,DLAP_PGAE
10/5/2020,78.03857,DLAP_PGAE
10/6/2020,92.64623,DLAP_PGAE
10/7/2020,130.941,DLAP_PGAE
10/8/2020,86.73447,DLAP_PGAE
10/9/2020,59.48518,DLAP_PGAE
10/10/2020,51.23022,DLAP_PGAE
10/11/2020,45.34059,DLAP_PGAE
10/12/2020,45.8397,DLAP_PGAE
10/13/2020,88.61376,DLAP_PGAE
10/14/2020,127.34831,DLAP_PGAE
10/15/2020,157.29842,DLAP_PGAE
10/16/2020,326.78387,DLAP_PGAE
10/17/2020,513.30115,DLAP_PGAE
10/18/2020,205.40886,DLAP_PGAE
10/19/2020,81.47,DLAP_PGAE
10/20/2020,89.93048,DLAP_PGAE
10/21/2020,98.04205,DLAP_PGAE
10/22/2020,94.1222,DLAP_PGAE
10/23/2020,76.52308,DLAP_PGAE
10/24/2020,63.83111,DLAP_PGAE
10/25/2020,51.75192,DLAP_PGAE
10/26/2020,57.70586,DLAP_PGAE
10/27/2020,63.77995,DLAP_PGAE
10/28/2020,77.79821,DLAP_PGAE
10/29/2020,73.11051,DLAP_PGAE
10/30/2020,63.9353,DLAP_PGAE
10/31/2020,62.85235,DLAP_PGAE
11/1/2020,57.49124,DLAP_PGAE
11/2/2020,65.9587,DLAP_PGAE
11/3/2020,107.7858,DLAP_PGAE
11/4/2020,80.52262,DLAP_PGAE
11/5/2020,121.87932,DLAP_PGAE
11/6/2020,138.51607,DLAP_PGAE
11/7/2020,69.79971,DLAP_PGAE
11/8/2020,63.5309,DLAP_PGAE
11/9/2020,69.78754,DLAP_PGAE
11/10/2020,77.24895,DLAP_PGAE
11/11/2020,78.87778,DLAP_PGAE
11/12/2020,75.30805,DLAP_PGAE
11/13/2020,78.01,DLAP_PGAE
11/14/2020,75.72347,DLAP_PGAE
11/15/2020,63.04095,DLAP_PGAE
11/16/2020,72.66571,DLAP_PGAE
11/17/2020,126.58544,DLAP_PGAE
11/18/2020,81.25835,DLAP_PGAE
11/19/2020,72.79394,DLAP_PGAE
11/20/2020,75.48924,DLAP_PGAE
11/21/2020,73.19566,DLAP_PGAE
11/22/2020,63.53999,DLAP_PGAE
11/23/2020,61.61968,DLAP_PGAE
11/24/2020,57.65021,DLAP_PGAE
11/25/2020,68.53441,DLAP_PGAE
11/26/2020,58.70507,DLAP_PGAE
11/27/2020,48.30177,DLAP_PGAE
11/28/2020,58.38816,DLAP_PGAE
11/29/2020,55.29046,DLAP_PGAE
11/30/2020,58.5,DLAP_PGAE
12/1/2020,69.96678,DLAP_PGAE
12/2/2020,79.70403,DLAP_PGAE
12/3/2020,78.04095,DLAP_PGAE
12/4/2020,76.87353,DLAP_PGAE
12/5/2020,71.97999,DLAP_PGAE
12/6/2020,72.30361,DLAP_PGAE
12/7/2020,60.62092,DLAP_PGAE
12/8/2020,72.48117,DLAP_PGAE
12/9/2020,76.40555,DLAP_PGAE
12/10/2020,77.17408,DLAP_PGAE
12/11/2020,68.53578,DLAP_PGAE
12/12/2020,64.5739,DLAP_PGAE
12/13/2020,62.23403,DLAP_PGAE
12/14/2020,69.64838,DLAP_PGAE
12/15/2020,75.97997,DLAP_PGAE
12/16/2020,84.60765,DLAP_PGAE
12/17/2020,83.14793,DLAP_PGAE
12/18/2020,69.05849,DLAP_PGAE
12/19/2020,74.0837,DLAP_PGAE
12/20/2020,69.57226,DLAP_PGAE
12/21/2020,67.78663,DLAP_PGAE
12/22/2020,70.8372,DLAP_PGAE
12/23/2020,61.64,DLAP_PGAE
12/24/2020,64.33842,DLAP_PGAE
12/25/2020,61.94365,DLAP_PGAE
12/26/2020,64.58473,DLAP_PGAE
12/27/2020,63.2351,DLAP_PGAE
12/28/2020,76.4057,DLAP_PGAE
12/29/2020,71.3405,DLAP_PGAE
12/30/2020,66.33357,DLAP_PGAE
12/31/2020,62.52571,DLAP_PGAE
1/1/2021,60.44697,DLAP_PGAE
1/2/2021,58.90035,DLAP_PGAE
1/3/2021,55.47686,DLAP_PGAE
1/4/2021,61.29653,DLAP_PGAE
1/5/2021,64.27099,DLAP_PGAE
1/6/2021,68.30487,DLAP_PGAE
1/7/2021,62.22334,DLAP_PGAE
1/8/2021,60.47198,DLAP_PGAE
1/9/2021,49.55437,DLAP_PGAE
1/10/2021,55.81519,DLAP_PGAE
1/11/2021,52.91475,DLAP_PGAE
1/12/2021,59.73799,DLAP_PGAE
