date,max_lmp,location
2015-05-19,25.67,SPPNORTH_HUB
2015-05-20,30.23,SPPNORTH_HUB
2015-05-21,33.13,SPPNORTH_HUB
2015-05-22,29.6,SPPNORTH_HUB
2015-05-23,20.15,SPPNORTH_HUB
2015-05-24,19.77,SPPNORTH_HUB
2015-05-25,26.7,SPPNORTH_HUB
2015-05-26,36.2,SPPNORTH_HUB
2015-05-27,31.84,SPPNORTH_HUB
2015-05-28,24.13,SPPNORTH_HUB
2015-05-29,28.4,SPPNORTH_HUB
2015-05-30,22.16,SPPNORTH_HUB
2015-05-31,23.45,SPPNORTH_HUB
2015-06-01,29.22,SPPNORTH_HUB
2015-06-02,22.19,SPPNORTH_HUB
2015-06-03,26.45,SPPNORTH_HUB
2015-06-04,30.09,SPPNORTH_HUB
2015-06-05,40.26,SPPNORTH_HUB
2015-06-06,24.63,SPPNORTH_HUB
2015-06-07,35.38,SPPNORTH_HUB
2015-06-08,43.55,SPPNORTH_HUB
2015-06-09,57.32,SPPNORTH_HUB
2015-06-10,47.5,SPPNORTH_HUB
2015-06-11,33.73,SPPNORTH_HUB
2015-06-12,32.42,SPPNORTH_HUB
2015-06-13,31.79,SPPNORTH_HUB
2015-06-14,32.23,SPPNORTH_HUB
2015-06-15,31.89,SPPNORTH_HUB
2015-06-16,32.36,SPPNORTH_HUB
2015-06-17,33.27,SPPNORTH_HUB
2015-06-18,36.68,SPPNORTH_HUB
2015-06-19,31.06,SPPNORTH_HUB
2015-06-20,39.71,SPPNORTH_HUB
2015-06-21,31.14,SPPNORTH_HUB
2015-06-22,43.96,SPPNORTH_HUB
2015-06-23,42.0,SPPNORTH_HUB
2015-06-24,42.12,SPPNORTH_HUB
2015-06-25,43.12,SPPNORTH_HUB
2015-06-26,32.79,SPPNORTH_HUB
2015-06-27,37.89,SPPNORTH_HUB
2015-06-28,43.99,SPPNORTH_HUB
2015-06-29,54.19,SPPNORTH_HUB
2015-06-30,59.69,SPPNORTH_HUB
2015-07-01,45.96,SPPNORTH_HUB
2015-07-02,42.6,SPPNORTH_HUB
2015-07-03,32.0699,SPPNORTH_HUB
2015-07-04,29.1019,SPPNORTH_HUB
2015-07-05,27.6488,SPPNORTH_HUB
2015-07-06,34.944,SPPNORTH_HUB
2015-07-07,25.9834,SPPNORTH_HUB
2015-07-08,22.1439,SPPNORTH_HUB
2015-07-09,30.3863,SPPNORTH_HUB
2015-07-10,27.4137,SPPNORTH_HUB
2015-07-11,38.2267,SPPNORTH_HUB
2015-07-12,51.5784,SPPNORTH_HUB
2015-07-13,74.1942,SPPNORTH_HUB
2015-07-14,63.8335,SPPNORTH_HUB
2015-07-15,48.2745,SPPNORTH_HUB
2015-07-16,56.0256,SPPNORTH_HUB
2015-07-17,50.0354,SPPNORTH_HUB
2015-07-18,57.6693,SPPNORTH_HUB
2015-07-19,52.2533,SPPNORTH_HUB
2015-07-20,54.1499,SPPNORTH_HUB
2015-07-21,44.5192,SPPNORTH_HUB
2015-07-22,43.4149,SPPNORTH_HUB
2015-07-23,48.24,SPPNORTH_HUB
2015-07-24,55.9559,SPPNORTH_HUB
2015-07-25,43.4515,SPPNORTH_HUB
2015-07-26,46.9621,SPPNORTH_HUB
2015-07-27,48.0582,SPPNORTH_HUB
2015-07-28,53.6477,SPPNORTH_HUB
2015-07-29,51.9054,SPPNORTH_HUB
2015-07-30,50.0903,SPPNORTH_HUB
2015-07-31,49.1622,SPPNORTH_HUB
2015-08-01,45.1215,SPPNORTH_HUB
2015-08-02,46.1319,SPPNORTH_HUB
2015-08-03,44.0228,SPPNORTH_HUB
2015-08-04,38.8903,SPPNORTH_HUB
2015-08-05,43.62,SPPNORTH_HUB
2015-08-06,41.8781,SPPNORTH_HUB
2015-08-07,47.2868,SPPNORTH_HUB
2015-08-08,45.1568,SPPNORTH_HUB
2015-08-09,46.8808,SPPNORTH_HUB
2015-08-10,50.7,SPPNORTH_HUB
2015-08-11,41.7114,SPPNORTH_HUB
2015-08-12,38.6728,SPPNORTH_HUB
2015-08-13,44.4755,SPPNORTH_HUB
2015-08-14,46.69,SPPNORTH_HUB
2015-08-15,40.2,SPPNORTH_HUB
2015-08-16,45.7893,SPPNORTH_HUB
2015-08-17,43.4499,SPPNORTH_HUB
2015-08-18,33.525,SPPNORTH_HUB
2015-08-19,21.6141,SPPNORTH_HUB
2015-08-20,23.1889,SPPNORTH_HUB
2015-08-21,25.8838,SPPNORTH_HUB
2015-08-22,26.5069,SPPNORTH_HUB
2015-08-23,26.5103,SPPNORTH_HUB
2015-08-24,31.0635,SPPNORTH_HUB
2015-08-25,33.4459,SPPNORTH_HUB
2015-08-26,37.5606,SPPNORTH_HUB
2015-08-27,29.8147,SPPNORTH_HUB
2015-08-28,36.5499,SPPNORTH_HUB
2015-08-29,33.826,SPPNORTH_HUB
2015-08-30,31.5954,SPPNORTH_HUB
2015-08-31,35.6551,SPPNORTH_HUB
2015-09-01,33.4681,SPPNORTH_HUB
2015-09-02,33.5392,SPPNORTH_HUB
2015-09-03,34.0457,SPPNORTH_HUB
2015-09-04,40.3492,SPPNORTH_HUB
2015-09-05,33.8859,SPPNORTH_HUB
2015-09-06,43.8856,SPPNORTH_HUB
2015-09-07,36.7884,SPPNORTH_HUB
2015-09-08,38.3986,SPPNORTH_HUB
2015-09-09,33.4969,SPPNORTH_HUB
2015-09-10,33.5154,SPPNORTH_HUB
2015-09-11,24.2097,SPPNORTH_HUB
2015-09-12,23.8428,SPPNORTH_HUB
2015-09-13,19.996,SPPNORTH_HUB
2015-09-14,24.75,SPPNORTH_HUB
2015-09-15,20.0921,SPPNORTH_HUB
2015-09-16,25.57,SPPNORTH_HUB
2015-09-17,33.0458,SPPNORTH_HUB
2015-09-18,25.2761,SPPNORTH_HUB
2015-09-19,22.1842,SPPNORTH_HUB
2015-09-20,20.8022,SPPNORTH_HUB
2015-09-21,25.3917,SPPNORTH_HUB
2015-09-22,30.5612,SPPNORTH_HUB
2015-09-23,22.4773,SPPNORTH_HUB
2015-09-24,27.1549,SPPNORTH_HUB
2015-09-25,32.1327,SPPNORTH_HUB
2015-09-26,27.948,SPPNORTH_HUB
2015-09-27,29.4409,SPPNORTH_HUB
2015-09-28,33.5346,SPPNORTH_HUB
2015-09-29,28.4317,SPPNORTH_HUB
2015-09-30,23.2334,SPPNORTH_HUB
2015-10-01,21.0285,SPPNORTH_HUB
2015-10-02,17.1947,SPPNORTH_HUB
2015-10-03,18.8443,SPPNORTH_HUB
2015-10-04,20.8183,SPPNORTH_HUB
2015-10-05,24.2715,SPPNORTH_HUB
2015-10-06,27.4614,SPPNORTH_HUB
2015-10-07,26.7641,SPPNORTH_HUB
2015-10-08,24.3138,SPPNORTH_HUB
2015-10-09,24.3121,SPPNORTH_HUB
2015-10-10,21.8957,SPPNORTH_HUB
2015-10-11,24.1976,SPPNORTH_HUB
2015-10-12,22.375,SPPNORTH_HUB
2015-10-13,18.4857,SPPNORTH_HUB
2015-10-14,23.8411,SPPNORTH_HUB
2015-10-15,20.507,SPPNORTH_HUB
2015-10-16,21.8445,SPPNORTH_HUB
2015-10-17,20.7398,SPPNORTH_HUB
2015-10-18,18.6241,SPPNORTH_HUB
2015-10-19,19.4278,SPPNORTH_HUB
2015-10-20,23.1998,SPPNORTH_HUB
2015-10-21,28.7152,SPPNORTH_HUB
2015-10-22,26.9245,SPPNORTH_HUB
2015-10-23,25.1747,SPPNORTH_HUB
2015-10-24,24.7572,SPPNORTH_HUB
2015-10-25,28.4556,SPPNORTH_HUB
2015-10-26,24.5448,SPPNORTH_HUB
2015-10-27,23.2976,SPPNORTH_HUB
2015-10-28,22.0979,SPPNORTH_HUB
2015-10-29,25.6109,SPPNORTH_HUB
2015-10-30,23.9049,SPPNORTH_HUB
2015-10-31,26.2426,SPPNORTH_HUB
2015-11-01,24.7769,SPPNORTH_HUB
2015-11-02,23.1079,SPPNORTH_HUB
2015-11-03,18.6477,SPPNORTH_HUB
2015-11-04,18.7053,SPPNORTH_HUB
2015-11-05,21.8256,SPPNORTH_HUB
2015-11-06,27.3774,SPPNORTH_HUB
2015-11-07,27.2012,SPPNORTH_HUB
2015-11-08,25.026,SPPNORTH_HUB
2015-11-09,19.4114,SPPNORTH_HUB
2015-11-10,18.9284,SPPNORTH_HUB
2015-11-11,18.9478,SPPNORTH_HUB
2015-11-12,21.7513,SPPNORTH_HUB
2015-11-13,23.958,SPPNORTH_HUB
2015-11-14,18.7641,SPPNORTH_HUB
2015-11-15,19.3018,SPPNORTH_HUB
2015-11-16,19.982,SPPNORTH_HUB
2015-11-17,21.462,SPPNORTH_HUB
2015-11-18,23.3991,SPPNORTH_HUB
2015-11-19,27.4782,SPPNORTH_HUB
2015-11-20,22.0903,SPPNORTH_HUB
2015-11-21,39.2431,SPPNORTH_HUB
2015-11-22,33.3148,SPPNORTH_HUB
2015-11-23,26.5741,SPPNORTH_HUB
2015-11-24,22.2051,SPPNORTH_HUB
2015-11-25,19.9002,SPPNORTH_HUB
2015-11-26,17.7121,SPPNORTH_HUB
2015-11-27,24.8675,SPPNORTH_HUB
2015-11-28,29.07,SPPNORTH_HUB
2015-11-29,27.3171,SPPNORTH_HUB
2015-11-30,24.5527,SPPNORTH_HUB
2015-12-01,28.2166,SPPNORTH_HUB
2015-12-02,33.43,SPPNORTH_HUB
2015-12-03,33.6313,SPPNORTH_HUB
2015-12-04,23.5377,SPPNORTH_HUB
2015-12-05,22.7499,SPPNORTH_HUB
2015-12-06,26.4966,SPPNORTH_HUB
2015-12-07,29.0298,SPPNORTH_HUB
2015-12-08,22.1981,SPPNORTH_HUB
2015-12-09,23.9033,SPPNORTH_HUB
2015-12-10,21.3617,SPPNORTH_HUB
2015-12-11,19.1196,SPPNORTH_HUB
2015-12-12,18.3164,SPPNORTH_HUB
2015-12-13,16.5166,SPPNORTH_HUB
2015-12-14,21.8313,SPPNORTH_HUB
2015-12-15,19.7324,SPPNORTH_HUB
2015-12-16,20.8624,SPPNORTH_HUB
2015-12-17,24.9607,SPPNORTH_HUB
2015-12-18,23.7346,SPPNORTH_HUB
2015-12-19,18.4921,SPPNORTH_HUB
2015-12-20,17.2375,SPPNORTH_HUB
2015-12-21,21.8945,SPPNORTH_HUB
2015-12-22,19.7412,SPPNORTH_HUB
2015-12-23,20.6154,SPPNORTH_HUB
2015-12-24,18.9891,SPPNORTH_HUB
2015-12-25,17.5217,SPPNORTH_HUB
2015-12-26,14.5895,SPPNORTH_HUB
2015-12-27,21.3041,SPPNORTH_HUB
2015-12-28,24.3995,SPPNORTH_HUB
2015-12-29,28.4543,SPPNORTH_HUB
2015-12-30,38.6763,SPPNORTH_HUB
