date,location,max_lmp
2018-01-01,WEST,155.63
2018-01-02,WEST,178.13
2018-01-03,WEST,187.93
2018-01-04,WEST,177.2
2018-01-05,WEST,246.93
2018-01-06,WEST,283.84
2018-01-07,WEST,246.31
2018-01-08,WEST,135.48
2018-01-09,WEST,112.46
2018-01-10,WEST,98.93
2018-01-11,WEST,39.1
2018-01-12,WEST,32.06
2018-01-13,WEST,54.19
2018-01-14,WEST,96.15
2018-01-15,WEST,158.46
2018-01-16,WEST,120.15
2018-01-17,WEST,124.45
2018-01-18,WEST,114.45
2018-01-19,WEST,70.18
2018-01-20,WEST,39.82
2018-01-21,WEST,37.71
2018-01-22,WEST,33.37
2018-01-23,WEST,31.04
2018-01-24,WEST,45.48
2018-01-25,WEST,57.01
2018-01-26,WEST,46.85
2018-01-27,WEST,30.61
2018-01-28,WEST,36.12
2018-01-29,WEST,46.59
2018-01-30,WEST,59.18
2018-01-31,WEST,60.3
2018-02-01,WEST,49.02
2018-02-02,WEST,48.52
2018-02-03,WEST,43.88
2018-02-04,WEST,36.61
2018-02-05,WEST,45.83
2018-02-06,WEST,47.37
2018-02-07,WEST,42.14
2018-02-08,WEST,44.19
2018-02-09,WEST,44.24
2018-02-10,WEST,34.68
2018-02-11,WEST,27.31
2018-02-12,WEST,36.82
2018-02-13,WEST,37.2
2018-02-14,WEST,31.64
2018-02-15,WEST,23.55
2018-02-16,WEST,24.49
2018-02-17,WEST,27.41
2018-02-18,WEST,27.38
2018-02-19,WEST,25.29
2018-02-20,WEST,24.69
2018-02-21,WEST,26.12
2018-02-22,WEST,32.63
2018-02-23,WEST,30.12
2018-02-24,WEST,26.7
2018-02-25,WEST,25.09
2018-02-26,WEST,30.27
2018-02-27,WEST,28.25
2018-02-28,WEST,29.68
2018-03-01,WEST,27.89
2018-03-02,WEST,26.35
2018-03-03,WEST,24.54
2018-03-04,WEST,30.0
2018-03-05,WEST,36.59
2018-03-06,WEST,33.55
2018-03-07,WEST,41.73
2018-03-08,WEST,37.23
2018-03-09,WEST,33.71
2018-03-10,WEST,30.91
2018-03-11,WEST,33.57
2018-03-12,WEST,47.11
2018-03-13,WEST,47.09
2018-03-14,WEST,33.37
2018-03-15,WEST,32.12
2018-03-16,WEST,29.87
2018-03-17,WEST,31.46
2018-03-18,WEST,32.45
2018-03-19,WEST,37.97
2018-03-20,WEST,36.64
2018-03-21,WEST,39.69
2018-03-22,WEST,35.46
2018-03-23,WEST,32.73
2018-03-24,WEST,28.86
2018-03-25,WEST,30.06
2018-03-26,WEST,32.1
2018-03-27,WEST,30.55
2018-03-28,WEST,29.87
2018-03-29,WEST,30.56
2018-03-30,WEST,26.44
2018-03-31,WEST,25.06
2018-04-01,WEST,19.55
2018-04-02,WEST,31.18
2018-04-03,WEST,32.06
2018-04-04,WEST,26.73
2018-04-05,WEST,32.05
2018-04-06,WEST,42.61
2018-04-07,WEST,35.92
2018-04-08,WEST,37.22
2018-04-09,WEST,65.0
2018-04-10,WEST,55.0
2018-04-11,WEST,40.03
2018-04-12,WEST,33.94
2018-04-13,WEST,31.2
2018-04-14,WEST,32.91
2018-04-15,WEST,40.21
2018-04-16,WEST,48.27
2018-04-17,WEST,58.0
2018-04-18,WEST,54.81
2018-04-19,WEST,56.93
2018-04-20,WEST,56.62
2018-04-21,WEST,48.79
2018-04-22,WEST,43.18
2018-04-23,WEST,39.99
2018-04-24,WEST,39.55
2018-04-25,WEST,34.35
2018-04-26,WEST,31.65
2018-04-27,WEST,31.16
2018-04-28,WEST,28.03
2018-04-29,WEST,27.8
2018-04-30,WEST,32.9
2018-05-01,WEST,34.82
2018-05-02,WEST,46.79
2018-05-03,WEST,49.28
2018-05-04,WEST,42.11
2018-05-05,WEST,26.1
2018-05-06,WEST,24.14
2018-05-07,WEST,27.7
2018-05-08,WEST,31.89
2018-05-09,WEST,44.51
2018-05-10,WEST,45.69
2018-05-11,WEST,34.35
2018-05-12,WEST,26.32
2018-05-13,WEST,26.02
2018-05-14,WEST,34.76
2018-05-15,WEST,43.25
2018-05-16,WEST,38.0
2018-05-17,WEST,35.41
2018-05-18,WEST,45.0
2018-05-19,WEST,24.11
2018-05-20,WEST,25.72
2018-05-21,WEST,42.11
2018-05-22,WEST,41.43
2018-05-23,WEST,37.39
2018-05-24,WEST,49.78
2018-05-25,WEST,64.07
2018-05-26,WEST,47.63
2018-05-27,WEST,34.08
2018-05-28,WEST,28.95
2018-05-29,WEST,128.52
2018-05-30,WEST,155.0
2018-05-31,WEST,198.7
2018-06-01,WEST,185.0
2018-06-02,WEST,83.85
2018-06-03,WEST,29.43
2018-06-04,WEST,45.14
2018-06-05,WEST,43.5
2018-06-06,WEST,38.27
2018-06-07,WEST,43.5
2018-06-08,WEST,54.26
2018-06-09,WEST,30.67
2018-06-10,WEST,22.61
2018-06-11,WEST,45.35
2018-06-12,WEST,45.59
2018-06-13,WEST,53.57
2018-06-14,WEST,36.07
2018-06-15,WEST,40.57
2018-06-16,WEST,35.51
2018-06-17,WEST,56.74
2018-06-18,WEST,103.0
2018-06-19,WEST,91.63
2018-06-20,WEST,53.89
2018-06-21,WEST,55.4
2018-06-22,WEST,56.44
2018-06-23,WEST,29.68
2018-06-24,WEST,37.7
2018-06-25,WEST,36.07
2018-06-26,WEST,47.59
2018-06-27,WEST,36.02
2018-06-28,WEST,56.0
2018-06-29,WEST,100.0
2018-06-30,WEST,95.47
2018-07-01,WEST,126.97
2018-07-02,WEST,255.0
2018-07-03,WEST,250.0
2018-07-04,WEST,90.0
2018-07-05,WEST,154.75
2018-07-06,WEST,51.52
2018-07-07,WEST,30.68
2018-07-08,WEST,47.83
2018-07-09,WEST,72.32
2018-07-10,WEST,111.57
2018-07-11,WEST,78.02
2018-07-12,WEST,80.91
2018-07-13,WEST,72.09
2018-07-14,WEST,43.96
2018-07-15,WEST,60.67
2018-07-16,WEST,125.0
2018-07-17,WEST,72.24
2018-07-18,WEST,41.12
2018-07-19,WEST,43.68
2018-07-20,WEST,57.56
2018-07-21,WEST,42.47
2018-07-22,WEST,32.96
2018-07-23,WEST,50.07
2018-07-24,WEST,51.7
2018-07-25,WEST,48.84
2018-07-26,WEST,50.08
2018-07-27,WEST,48.0
2018-07-28,WEST,37.39
2018-07-29,WEST,36.24
2018-07-30,WEST,49.32
2018-07-31,WEST,48.3
2018-08-01,WEST,47.85
2018-08-02,WEST,79.12
2018-08-03,WEST,50.08
2018-08-04,WEST,43.51
2018-08-05,WEST,53.56
2018-08-06,WEST,120.81
2018-08-07,WEST,73.11
2018-08-08,WEST,62.56
2018-08-09,WEST,72.15
2018-08-10,WEST,50.08
2018-08-11,WEST,36.45
2018-08-12,WEST,43.64
2018-08-13,WEST,49.74
2018-08-14,WEST,49.59
2018-08-15,WEST,55.51
2018-08-16,WEST,72.2
2018-08-17,WEST,45.0
2018-08-18,WEST,37.74
2018-08-19,WEST,34.48
2018-08-20,WEST,50.07
2018-08-21,WEST,36.7
2018-08-22,WEST,36.58
2018-08-23,WEST,41.37
2018-08-24,WEST,51.11
2018-08-25,WEST,29.97
2018-08-26,WEST,44.11
2018-08-27,WEST,90.0
2018-08-28,WEST,128.0
2018-08-29,WEST,89.04
2018-08-30,WEST,50.08
2018-08-31,WEST,49.68
2018-09-01,WEST,42.61
2018-09-02,WEST,46.5
2018-09-03,WEST,55.0
2018-09-04,WEST,134.28
2018-09-05,WEST,133.4
2018-09-06,WEST,71.63
2018-09-07,WEST,68.89
2018-09-08,WEST,31.07
2018-09-09,WEST,29.44
2018-09-10,WEST,33.69
2018-09-11,WEST,38.13
2018-09-12,WEST,40.09
2018-09-13,WEST,44.09
2018-09-14,WEST,55.11
2018-09-15,WEST,48.0
2018-09-16,WEST,56.07
2018-09-17,WEST,48.11
2018-09-18,WEST,50.2
2018-09-19,WEST,45.02
2018-09-20,WEST,50.44
2018-09-21,WEST,53.64
2018-09-22,WEST,38.15
2018-09-23,WEST,34.16
2018-09-24,WEST,43.24
2018-09-25,WEST,44.54
2018-09-26,WEST,37.96
2018-09-27,WEST,38.73
2018-09-28,WEST,33.85
2018-09-29,WEST,30.7
2018-09-30,WEST,34.64
2018-10-01,WEST,46.41
2018-10-02,WEST,48.34
2018-10-03,WEST,48.11
2018-10-04,WEST,43.98
2018-10-05,WEST,38.37
2018-10-06,WEST,34.9
2018-10-07,WEST,38.46
2018-10-08,WEST,41.43
2018-10-09,WEST,54.48
2018-10-10,WEST,60.0
2018-10-11,WEST,40.99
2018-10-12,WEST,58.4
2018-10-13,WEST,32.12
2018-10-14,WEST,33.89
2018-10-15,WEST,31.21
2018-10-16,WEST,42.99
2018-10-17,WEST,36.69
2018-10-18,WEST,46.88
2018-10-19,WEST,40.15
2018-10-20,WEST,34.21
2018-10-21,WEST,45.76
2018-10-22,WEST,52.31
2018-10-23,WEST,57.68
2018-10-24,WEST,53.17
2018-10-25,WEST,58.02
2018-10-26,WEST,50.07
2018-10-27,WEST,44.64
2018-10-28,WEST,46.18
2018-10-29,WEST,51.67
2018-10-30,WEST,60.0
2018-10-31,WEST,53.03
2018-11-01,WEST,39.79
2018-11-02,WEST,40.4
2018-11-03,WEST,31.09
2018-11-04,WEST,36.79
2018-11-05,WEST,39.72
2018-11-06,WEST,39.04
2018-11-07,WEST,41.54
2018-11-08,WEST,46.52
2018-11-09,WEST,49.9
2018-11-10,WEST,37.76
2018-11-11,WEST,39.27
2018-11-12,WEST,49.56
2018-11-13,WEST,49.29
2018-11-14,WEST,89.11
2018-11-15,WEST,79.61
2018-11-16,WEST,62.74
2018-11-17,WEST,47.9
2018-11-18,WEST,50.64
2018-11-19,WEST,67.68
2018-11-20,WEST,70.0
2018-11-21,WEST,67.98
2018-11-22,WEST,48.05
2018-11-23,WEST,44.62
2018-11-24,WEST,35.74
2018-11-25,WEST,45.36
2018-11-26,WEST,88.02
2018-11-27,WEST,120.1
2018-11-28,WEST,56.17
2018-11-29,WEST,57.15
2018-11-30,WEST,66.0
2018-12-01,WEST,45.69
2018-12-02,WEST,42.78
2018-12-03,WEST,54.96
2018-12-04,WEST,88.02
2018-12-05,WEST,66.0
2018-12-06,WEST,63.08
2018-12-07,WEST,69.92
2018-12-08,WEST,63.18
2018-12-09,WEST,51.64
2018-12-10,WEST,88.02
2018-12-11,WEST,71.94
2018-12-12,WEST,64.71
2018-12-13,WEST,50.98
2018-12-14,WEST,46.43
2018-12-15,WEST,42.44
2018-12-16,WEST,47.47
2018-12-17,WEST,50.15
2018-12-18,WEST,61.85
2018-12-19,WEST,53.32
2018-12-20,WEST,43.79
2018-12-21,WEST,35.63
2018-12-22,WEST,29.3
2018-12-23,WEST,36.84
2018-12-24,WEST,33.27
2018-12-25,WEST,27.69
2018-12-26,WEST,37.82
2018-12-27,WEST,35.78
2018-12-28,WEST,24.5
2018-12-29,WEST,28.21
2018-12-30,WEST,30.75
2018-12-31,WEST,28.91
2019-01-01,WEST,26.31
2019-01-02,WEST,46.8
2019-01-03,WEST,43.36
2019-01-04,WEST,32.04
2019-01-05,WEST,28.45
2019-01-06,WEST,26.71
2019-01-07,WEST,39.56
2019-01-08,WEST,57.0
2019-01-09,WEST,53.32
2019-01-10,WEST,77.11
2019-01-11,WEST,88.02
2019-01-12,WEST,77.37
2019-01-13,WEST,39.61
2019-01-14,WEST,74.78
2019-01-15,WEST,43.33
2019-01-16,WEST,41.27
2019-01-17,WEST,56.02
2019-01-18,WEST,45.06
2019-01-19,WEST,60.77
2019-01-20,WEST,88.0
2019-01-21,WEST,141.0
2019-01-22,WEST,135.0
2019-01-23,WEST,95.16
2019-01-24,WEST,43.31
2019-01-25,WEST,68.46
2019-01-26,WEST,67.41
2019-01-27,WEST,41.0
2019-01-28,WEST,59.0
2019-01-29,WEST,67.0
2019-01-30,WEST,128.0
2019-01-31,WEST,117.18
2019-02-01,WEST,100.09
2019-02-02,WEST,67.23
2019-02-03,WEST,29.24
2019-02-04,WEST,32.69
2019-02-05,WEST,36.03
2019-02-06,WEST,34.43
2019-02-07,WEST,29.41
2019-02-08,WEST,23.97
2019-02-09,WEST,31.72
2019-02-10,WEST,34.94
2019-02-11,WEST,38.06
2019-02-12,WEST,36.68
2019-02-13,WEST,28.9
2019-02-14,WEST,32.45
2019-02-15,WEST,27.91
2019-02-16,WEST,30.79
2019-02-17,WEST,32.61
2019-02-18,WEST,34.43
2019-02-19,WEST,38.99
2019-02-20,WEST,39.5
2019-02-21,WEST,28.69
2019-02-22,WEST,30.61
2019-02-23,WEST,27.15
2019-02-24,WEST,20.99
2019-02-25,WEST,29.61
2019-02-26,WEST,45.22
2019-02-27,WEST,54.2
2019-02-28,WEST,66.76
2019-03-01,WEST,50.98
2019-03-02,WEST,47.51
2019-03-03,WEST,31.8
2019-03-04,WEST,45.28
2019-03-05,WEST,54.52
2019-03-06,WEST,68.22
2019-03-07,WEST,60.0
2019-03-08,WEST,44.86
2019-03-09,WEST,35.0
2019-03-10,WEST,28.36
2019-03-11,WEST,26.77
2019-03-12,WEST,38.36
2019-03-13,WEST,39.0
2019-03-14,WEST,31.57
2019-03-15,WEST,23.35
2019-03-16,WEST,27.06
2019-03-17,WEST,33.84
2019-03-18,WEST,40.85
2019-03-19,WEST,43.95
2019-03-20,WEST,41.59
2019-03-21,WEST,38.88
2019-03-22,WEST,36.43
2019-03-23,WEST,29.84
2019-03-24,WEST,31.95
2019-03-25,WEST,65.14
2019-03-26,WEST,68.02
2019-03-27,WEST,57.36
2019-03-28,WEST,43.58
2019-03-29,WEST,38.0
2019-03-30,WEST,35.04
2019-03-31,WEST,28.9
2019-04-01,WEST,46.51
2019-04-02,WEST,48.82
2019-04-03,WEST,39.57
2019-04-04,WEST,35.47
2019-04-05,WEST,39.37
2019-04-06,WEST,41.44
2019-04-07,WEST,43.73
2019-04-08,WEST,51.55
2019-04-09,WEST,58.0
2019-04-10,WEST,58.0
2019-04-11,WEST,39.05
2019-04-12,WEST,36.0
2019-04-13,WEST,31.84
2019-04-14,WEST,32.82
2019-04-15,WEST,29.1
2019-04-16,WEST,32.16
2019-04-17,WEST,35.48
2019-04-18,WEST,29.22
2019-04-19,WEST,21.8
2019-04-20,WEST,32.11
2019-04-21,WEST,29.11
2019-04-22,WEST,26.53
2019-04-23,WEST,31.04
2019-04-24,WEST,35.78
2019-04-25,WEST,38.0
2019-04-26,WEST,38.0
2019-04-27,WEST,24.24
2019-04-28,WEST,27.11
2019-04-29,WEST,39.51
2019-04-30,WEST,39.0
2019-05-01,WEST,28.62
2019-05-02,WEST,34.74
2019-05-03,WEST,60.95
2019-05-04,WEST,34.25
2019-05-05,WEST,21.71
2019-05-06,WEST,45.0
2019-05-07,WEST,41.64
2019-05-08,WEST,38.74
2019-05-09,WEST,33.36
2019-05-10,WEST,26.57
2019-05-11,WEST,25.65
2019-05-12,WEST,20.0
2019-05-13,WEST,37.77
2019-05-14,WEST,40.96
2019-05-15,WEST,40.96
2019-05-16,WEST,37.0
2019-05-17,WEST,43.06
2019-05-18,WEST,35.0
2019-05-19,WEST,30.0
2019-05-20,WEST,32.0
2019-05-21,WEST,43.0
2019-05-22,WEST,57.93
2019-05-23,WEST,57.36
2019-05-24,WEST,41.51
2019-05-25,WEST,35.0
2019-05-26,WEST,32.0
2019-05-27,WEST,44.35
2019-05-28,WEST,53.4
2019-05-29,WEST,59.17
2019-05-30,WEST,51.49
2019-05-31,WEST,41.51
2019-06-01,WEST,28.16
2019-06-02,WEST,16.39
2019-06-03,WEST,23.85
2019-06-04,WEST,33.0
2019-06-05,WEST,38.0
2019-06-06,WEST,47.2
2019-06-07,WEST,39.11
2019-06-08,WEST,29.0
2019-06-09,WEST,30.0
2019-06-10,WEST,32.31
2019-06-11,WEST,33.0
2019-06-12,WEST,45.09
2019-06-13,WEST,33.0
2019-06-14,WEST,26.0
2019-06-15,WEST,20.02
2019-06-16,WEST,31.34
2019-06-17,WEST,53.0
2019-06-18,WEST,45.11
2019-06-19,WEST,45.47
2019-06-20,WEST,75.37
2019-06-21,WEST,49.95
2019-06-22,WEST,38.0
2019-06-23,WEST,44.0
2019-06-24,WEST,82.0
2019-06-25,WEST,63.73
2019-06-26,WEST,77.78
2019-06-27,WEST,88.8
2019-06-28,WEST,95.49
2019-06-29,WEST,58.58
2019-06-30,WEST,48.0
2019-07-01,WEST,61.46
2019-07-02,WEST,90.0
2019-07-03,WEST,100.0
2019-07-04,WEST,73.0
2019-07-05,WEST,81.0
2019-07-06,WEST,62.05
2019-07-07,WEST,38.0
2019-07-08,WEST,45.0
2019-07-09,WEST,55.34
2019-07-10,WEST,90.0
2019-07-11,WEST,56.53
2019-07-12,WEST,41.17
2019-07-13,WEST,29.93
2019-07-14,WEST,41.36
2019-07-15,WEST,59.38
2019-07-16,WEST,61.33
2019-07-17,WEST,67.06
2019-07-18,WEST,96.78
2019-07-19,WEST,120.6
2019-07-20,WEST,119.79
2019-07-21,WEST,61.02
2019-07-22,WEST,48.25
2019-07-23,WEST,37.58
2019-07-24,WEST,29.85
2019-07-25,WEST,41.77
2019-07-26,WEST,56.79
2019-07-27,WEST,47.09
2019-07-28,WEST,47.9
2019-07-29,WEST,66.53
2019-07-30,WEST,52.1
2019-07-31,WEST,41.6
2019-08-01,WEST,44.44
2019-08-02,WEST,52.46
2019-08-03,WEST,36.49
2019-08-04,WEST,35.29
2019-08-05,WEST,51.02
2019-08-06,WEST,54.18
2019-08-07,WEST,40.11
2019-08-08,WEST,41.8
2019-08-09,WEST,29.33
2019-08-10,WEST,24.8
2019-08-11,WEST,24.8
2019-08-12,WEST,44.11
2019-08-13,WEST,43.44
2019-08-14,WEST,72.06
2019-08-15,WEST,68.02
2019-08-16,WEST,68.25
2019-08-17,WEST,33.27
2019-08-18,WEST,50.07
2019-08-19,WEST,51.72
2019-08-20,WEST,88.21
2019-08-21,WEST,53.0
2019-08-22,WEST,33.08
2019-08-23,WEST,26.16
2019-08-24,WEST,21.76
2019-08-25,WEST,20.49
2019-08-26,WEST,27.34
2019-08-27,WEST,32.21
2019-08-28,WEST,31.11
2019-08-29,WEST,25.64
2019-08-30,WEST,28.81
2019-08-31,WEST,23.44
2019-09-01,WEST,18.04
2019-09-02,WEST,23.36
2019-09-03,WEST,37.0
2019-09-04,WEST,34.1
2019-09-05,WEST,44.29
2019-09-06,WEST,44.11
2019-09-07,WEST,31.44
2019-09-08,WEST,21.5
2019-09-09,WEST,34.65
2019-09-10,WEST,44.3
2019-09-11,WEST,58.73
2019-09-12,WEST,42.39
2019-09-13,WEST,26.64
2019-09-14,WEST,21.95
2019-09-15,WEST,25.2
2019-09-16,WEST,45.0
2019-09-17,WEST,37.0
2019-09-18,WEST,34.0
2019-09-19,WEST,37.0
2019-09-20,WEST,35.51
2019-09-21,WEST,42.62
2019-09-22,WEST,45.27
2019-09-23,WEST,43.0
2019-09-24,WEST,35.49
2019-09-25,WEST,33.09
2019-09-26,WEST,31.0
2019-09-27,WEST,35.46
2019-09-28,WEST,32.97
2019-09-29,WEST,26.67
2019-09-30,WEST,43.2
2019-10-01,WEST,46.0
2019-10-02,WEST,40.84
2019-10-03,WEST,41.86
2019-10-04,WEST,30.01
2019-10-05,WEST,26.83
2019-10-06,WEST,26.22
2019-10-07,WEST,37.2
2019-10-08,WEST,37.0
2019-10-09,WEST,34.62
2019-10-10,WEST,32.64
2019-10-11,WEST,28.57
2019-10-12,WEST,21.0
2019-10-13,WEST,22.01
2019-10-14,WEST,39.4
2019-10-15,WEST,58.12
2019-10-16,WEST,44.57
2019-10-17,WEST,43.24
2019-10-18,WEST,42.37
2019-10-19,WEST,23.52
2019-10-20,WEST,28.38
2019-10-21,WEST,29.24
2019-10-22,WEST,31.09
2019-10-23,WEST,27.89
2019-10-24,WEST,35.64
2019-10-25,WEST,32.92
2019-10-26,WEST,21.71
2019-10-27,WEST,23.79
2019-10-28,WEST,39.11
2019-10-29,WEST,37.42
2019-10-30,WEST,34.96
2019-10-31,WEST,30.82
2019-11-01,WEST,21.05
2019-11-02,WEST,22.71
2019-11-03,WEST,24.67
2019-11-04,WEST,26.94
2019-11-05,WEST,29.84
2019-11-06,WEST,25.57
2019-11-07,WEST,37.24
2019-11-08,WEST,40.44
2019-11-09,WEST,30.0
2019-11-10,WEST,24.13
2019-11-11,WEST,37.0
2019-11-12,WEST,44.98
2019-11-13,WEST,67.13
2019-11-14,WEST,74.92
2019-11-15,WEST,50.07
2019-11-16,WEST,36.99
2019-11-17,WEST,35.64
2019-11-18,WEST,41.47
2019-11-19,WEST,37.42
2019-11-20,WEST,37.92
2019-11-21,WEST,31.44
2019-11-22,WEST,28.9
2019-11-23,WEST,26.91
2019-11-24,WEST,26.28
2019-11-25,WEST,30.37
2019-11-26,WEST,35.73
2019-11-27,WEST,29.83
2019-11-28,WEST,21.24
2019-11-29,WEST,25.98
2019-11-30,WEST,25.74
2019-12-01,WEST,28.89
2019-12-02,WEST,33.88
2019-12-03,WEST,34.2
2019-12-04,WEST,35.0
2019-12-05,WEST,29.29
2019-12-06,WEST,30.0
2019-12-07,WEST,28.19
2019-12-08,WEST,24.86
2019-12-09,WEST,22.62
2019-12-10,WEST,25.2
2019-12-11,WEST,24.68
2019-12-12,WEST,36.32
2019-12-13,WEST,34.67
2019-12-14,WEST,25.65
2019-12-15,WEST,22.61
2019-12-16,WEST,32.77
2019-12-17,WEST,34.58
2019-12-18,WEST,40.43
2019-12-19,WEST,61.57
2019-12-20,WEST,52.47
2019-12-21,WEST,38.21
2019-12-22,WEST,27.98
2019-12-23,WEST,26.17
2019-12-24,WEST,24.31
2019-12-25,WEST,19.96
2019-12-26,WEST,20.43
2019-12-27,WEST,18.95
2019-12-28,WEST,19.5
2019-12-29,WEST,19.18
2019-12-30,WEST,20.01
2019-12-31,WEST,18.29
2020-01-01,WEST,16.72
2020-01-02,WEST,18.61
2020-01-03,WEST,21.52
2020-01-04,WEST,18.28
2020-01-05,WEST,19.73
2020-01-06,WEST,32.77
2020-01-07,WEST,36.05
2020-01-08,WEST,23.0
2020-01-09,WEST,55.0
2020-01-10,WEST,19.54
2020-01-11,WEST,13.9
2020-01-12,WEST,19.77
2020-01-13,WEST,30.11
2020-01-14,WEST,27.81
2020-01-15,WEST,25.57
2020-01-16,WEST,30.73
2020-01-17,WEST,46.83
2020-01-18,WEST,33.0
2020-01-19,WEST,24.35
2020-01-20,WEST,38.76
2020-01-21,WEST,40.24
2020-01-22,WEST,30.5
2020-01-23,WEST,21.23
2020-01-24,WEST,22.13
2020-01-25,WEST,15.86
2020-01-26,WEST,13.97
2020-01-27,WEST,22.57
2020-01-28,WEST,25.36
2020-01-29,WEST,29.0
2020-01-30,WEST,34.33
2020-01-31,WEST,30.33
2020-02-01,WEST,21.05
2020-02-02,WEST,17.25
2020-02-03,WEST,22.57
2020-02-04,WEST,21.62
2020-02-05,WEST,23.67
2020-02-06,WEST,23.92
2020-02-07,WEST,22.22
2020-02-08,WEST,26.5
2020-02-09,WEST,24.92
2020-02-10,WEST,24.32
2020-02-11,WEST,22.98
2020-02-12,WEST,20.61
2020-02-13,WEST,29.97
2020-02-14,WEST,40.0
2020-02-15,WEST,37.17
2020-02-16,WEST,18.81
2020-02-17,WEST,21.46
2020-02-18,WEST,20.1
2020-02-19,WEST,21.28
2020-02-20,WEST,28.54
2020-02-21,WEST,27.33
2020-02-22,WEST,17.91
2020-02-23,WEST,16.5
2020-02-24,WEST,20.38
2020-02-25,WEST,22.47
2020-02-26,WEST,26.96
2020-02-27,WEST,15.64
2020-02-28,WEST,24.57
2020-02-29,WEST,23.21
2020-03-01,WEST,21.56
2020-03-02,WEST,21.41
2020-03-03,WEST,33.0
2020-03-04,WEST,19.19
2020-03-05,WEST,36.59
2020-03-06,WEST,32.52
2020-03-07,WEST,24.26
2020-03-08,WEST,18.46
2020-03-09,WEST,22.0
2020-03-10,WEST,22.0
2020-03-11,WEST,31.55
2020-03-12,WEST,29.0
2020-03-13,WEST,12.99
2020-03-14,WEST,17.21
2020-03-15,WEST,20.77
2020-03-16,WEST,24.44
2020-03-17,WEST,19.88
2020-03-18,WEST,24.01
2020-03-19,WEST,19.31
2020-03-20,WEST,15.22
2020-03-21,WEST,17.65
2020-03-22,WEST,19.25
2020-03-23,WEST,21.1
2020-03-24,WEST,19.71
2020-03-25,WEST,18.79
2020-03-26,WEST,17.56
2020-03-27,WEST,17.22
2020-03-28,WEST,16.24
2020-03-29,WEST,12.88
2020-03-30,WEST,19.47
2020-03-31,WEST,18.82
2020-04-01,WEST,18.51
2020-04-02,WEST,18.21
2020-04-03,WEST,16.92
2020-04-04,WEST,15.71
2020-04-05,WEST,15.86
2020-04-06,WEST,17.3
2020-04-07,WEST,16.54
2020-04-08,WEST,14.66
2020-04-09,WEST,14.46
2020-04-10,WEST,11.72
2020-04-11,WEST,13.69
2020-04-12,WEST,13.84
2020-04-13,WEST,13.51
2020-04-14,WEST,14.0
2020-04-15,WEST,15.16
2020-04-16,WEST,15.37
2020-04-17,WEST,19.0
2020-04-18,WEST,19.45
2020-04-19,WEST,12.25
2020-04-20,WEST,16.75
2020-04-21,WEST,13.51
2020-04-22,WEST,24.56
2020-04-23,WEST,28.0
2020-04-24,WEST,27.41
2020-04-25,WEST,22.77
2020-04-26,WEST,25.74
2020-04-27,WEST,32.86
2020-04-28,WEST,27.91
2020-04-29,WEST,31.98
2020-04-30,WEST,16.39
2020-05-01,WEST,33.65
2020-05-02,WEST,26.0
2020-05-03,WEST,28.63
2020-05-04,WEST,33.52
2020-05-05,WEST,38.54
2020-05-06,WEST,38.49
2020-05-07,WEST,33.3
2020-05-08,WEST,33.04
2020-05-09,WEST,29.8
2020-05-10,WEST,15.83
2020-05-11,WEST,21.0
2020-05-12,WEST,22.63
2020-05-13,WEST,25.15
2020-05-14,WEST,24.87
2020-05-15,WEST,21.0
2020-05-16,WEST,21.0
2020-05-17,WEST,16.95
2020-05-18,WEST,21.43
2020-05-19,WEST,21.0
2020-05-20,WEST,15.41
2020-05-21,WEST,22.49
2020-05-22,WEST,19.85
2020-05-23,WEST,16.8
2020-05-24,WEST,15.77
2020-05-25,WEST,18.0
2020-05-26,WEST,38.57
2020-05-27,WEST,39.0
2020-05-28,WEST,35.0
2020-05-29,WEST,34.0
2020-05-30,WEST,19.25
2020-05-31,WEST,20.25
2020-06-01,WEST,25.69
2020-06-02,WEST,26.91
2020-06-03,WEST,31.0
2020-06-04,WEST,35.0
2020-06-05,WEST,45.56
2020-06-06,WEST,27.67
2020-06-07,WEST,17.0
2020-06-08,WEST,24.84
2020-06-09,WEST,51.84
2020-06-10,WEST,55.0
2020-06-11,WEST,41.44
2020-06-12,WEST,35.68
2020-06-13,WEST,24.67
2020-06-14,WEST,18.0
2020-06-15,WEST,29.93
2020-06-16,WEST,30.86
2020-06-17,WEST,40.03
2020-06-18,WEST,44.92
2020-06-19,WEST,54.0
2020-06-20,WEST,33.26
2020-06-21,WEST,78.02
2020-06-22,WEST,47.38
2020-06-23,WEST,48.84
2020-06-24,WEST,46.3
2020-06-25,WEST,40.0
2020-06-26,WEST,43.0
2020-06-27,WEST,62.92
2020-06-28,WEST,45.98
2020-06-29,WEST,69.02
2020-06-30,WEST,44.51
2020-07-01,WEST,46.66
2020-07-02,WEST,56.69
2020-07-03,WEST,37.64
2020-07-04,WEST,32.24
2020-07-05,WEST,48.06
2020-07-06,WEST,55.25
2020-07-07,WEST,61.63
2020-07-08,WEST,53.85
2020-07-09,WEST,82.63
2020-07-10,WEST,96.02
2020-07-11,WEST,33.52
2020-07-12,WEST,33.01
2020-07-13,WEST,46.71
2020-07-14,WEST,43.32
2020-07-15,WEST,59.56
2020-07-16,WEST,54.77
2020-07-17,WEST,69.38
2020-07-18,WEST,62.45
2020-07-19,WEST,79.74
2020-07-20,WEST,71.72
