date,max_lmp,location
2020-11-30,31.79,.H.INTERNAL_HUB
2020-12-01,37.1,.H.INTERNAL_HUB
2020-12-02,43.63,.H.INTERNAL_HUB
2020-12-03,41.42,.H.INTERNAL_HUB
2020-12-04,33.52,.H.INTERNAL_HUB
2020-12-05,39.3,.H.INTERNAL_HUB
2020-12-06,49.02,.H.INTERNAL_HUB
2020-12-07,57.0,.H.INTERNAL_HUB
2020-12-08,53.09,.H.INTERNAL_HUB
2020-12-09,46.94,.H.INTERNAL_HUB
2020-12-10,48.08,.H.INTERNAL_HUB
2020-12-11,44.15,.H.INTERNAL_HUB
2020-12-12,40.03,.H.INTERNAL_HUB
2020-12-13,41.43,.H.INTERNAL_HUB
2020-12-14,56.58,.H.INTERNAL_HUB
2020-12-15,73.15,.H.INTERNAL_HUB
2020-12-16,95.83,.H.INTERNAL_HUB
2020-12-17,105.13,.H.INTERNAL_HUB
2020-12-18,130.34,.H.INTERNAL_HUB
2020-12-19,155.02,.H.INTERNAL_HUB
2020-12-20,97.53,.H.INTERNAL_HUB
2020-12-21,83.02,.H.INTERNAL_HUB
2020-12-22,62.47,.H.INTERNAL_HUB
2020-12-23,65.74,.H.INTERNAL_HUB
2020-12-24,47.27,.H.INTERNAL_HUB
2020-12-25,40.0,.H.INTERNAL_HUB
2020-12-26,57.55,.H.INTERNAL_HUB
2020-12-27,75.53,.H.INTERNAL_HUB
2020-12-28,62.73,.H.INTERNAL_HUB
2020-12-29,63.07,.H.INTERNAL_HUB
2020-12-30,51.65,.H.INTERNAL_HUB
2020-12-31,45.32,.H.INTERNAL_HUB
2021-01-01,51.36,.H.INTERNAL_HUB
2021-01-02,44.58,.H.INTERNAL_HUB
2021-01-03,48.62,.H.INTERNAL_HUB
2021-01-04,44.83,.H.INTERNAL_HUB
2021-01-05,49.63,.H.INTERNAL_HUB
2021-01-06,52.06,.H.INTERNAL_HUB
2021-01-07,52.33,.H.INTERNAL_HUB
2021-01-08,53.39,.H.INTERNAL_HUB
2021-01-09,54.37,.H.INTERNAL_HUB
2021-01-10,58.45,.H.INTERNAL_HUB
2021-01-11,68.02,.H.INTERNAL_HUB
2021-01-12,55.03,.H.INTERNAL_HUB
2021-01-13,61.0,.H.INTERNAL_HUB
2021-01-14,66.28,.H.INTERNAL_HUB
2021-01-15,46.51,.H.INTERNAL_HUB
2021-01-16,47.77,.H.INTERNAL_HUB
2021-01-17,47.5,.H.INTERNAL_HUB
2021-01-18,53.25,.H.INTERNAL_HUB
2021-01-19,53.5,.H.INTERNAL_HUB
2021-01-20,55.22,.H.INTERNAL_HUB
2021-01-21,56.59,.H.INTERNAL_HUB
2021-01-22,41.45,.H.INTERNAL_HUB
2021-01-23,64.29,.H.INTERNAL_HUB
2021-01-24,66.13,.H.INTERNAL_HUB
2021-01-25,61.99,.H.INTERNAL_HUB
2021-01-26,67.15,.H.INTERNAL_HUB
2021-01-27,62.43,.H.INTERNAL_HUB
2021-01-28,89.21,.H.INTERNAL_HUB
2021-01-29,110.64,.H.INTERNAL_HUB
2021-01-30,117.11,.H.INTERNAL_HUB
2021-01-31,111.2,.H.INTERNAL_HUB
2021-02-01,99.76,.H.INTERNAL_HUB
2021-02-02,85.74,.H.INTERNAL_HUB
2021-02-03,140.9,.H.INTERNAL_HUB
2021-02-04,155.85,.H.INTERNAL_HUB
2021-02-05,144.87,.H.INTERNAL_HUB
2021-02-06,111.5,.H.INTERNAL_HUB
2021-02-07,140.0,.H.INTERNAL_HUB
2021-02-08,150.26,.H.INTERNAL_HUB
2021-02-09,154.05,.H.INTERNAL_HUB
2021-02-10,135.46,.H.INTERNAL_HUB
2021-02-11,134.17,.H.INTERNAL_HUB
2021-02-12,120.44,.H.INTERNAL_HUB
2021-02-13,108.18,.H.INTERNAL_HUB
2021-02-14,98.2,.H.INTERNAL_HUB
2021-02-15,102.76,.H.INTERNAL_HUB
2021-02-16,89.15,.H.INTERNAL_HUB
2021-02-17,144.71,.H.INTERNAL_HUB
2021-02-18,146.34,.H.INTERNAL_HUB
2021-02-19,118.42,.H.INTERNAL_HUB
2021-02-20,89.86,.H.INTERNAL_HUB
2021-02-21,85.55,.H.INTERNAL_HUB
2021-02-22,85.59,.H.INTERNAL_HUB
2021-02-23,73.73,.H.INTERNAL_HUB
2021-02-24,53.21,.H.INTERNAL_HUB
2021-02-25,42.85,.H.INTERNAL_HUB
2021-02-26,52.7,.H.INTERNAL_HUB
2021-02-27,44.47,.H.INTERNAL_HUB
2021-02-28,49.23,.H.INTERNAL_HUB
2021-03-01,57.94,.H.INTERNAL_HUB
2021-03-02,78.44,.H.INTERNAL_HUB
2021-03-03,77.14,.H.INTERNAL_HUB
2021-03-04,84.7,.H.INTERNAL_HUB
2021-03-05,83.33,.H.INTERNAL_HUB
2021-03-06,75.66,.H.INTERNAL_HUB
2021-03-07,74.44,.H.INTERNAL_HUB
2021-03-08,76.35,.H.INTERNAL_HUB
2021-03-09,61.62,.H.INTERNAL_HUB
2021-03-10,54.09,.H.INTERNAL_HUB
2021-03-11,47.36,.H.INTERNAL_HUB
2021-03-12,42.5,.H.INTERNAL_HUB
2021-03-13,48.7,.H.INTERNAL_HUB
2021-03-14,58.67,.H.INTERNAL_HUB
2021-03-15,93.88,.H.INTERNAL_HUB
2021-03-16,89.7,.H.INTERNAL_HUB
2021-03-17,70.17,.H.INTERNAL_HUB
2021-03-18,37.7,.H.INTERNAL_HUB
2021-03-19,47.93,.H.INTERNAL_HUB
2021-03-20,56.52,.H.INTERNAL_HUB
2021-03-21,31.48,.H.INTERNAL_HUB
2021-03-22,42.76,.H.INTERNAL_HUB
2021-03-23,39.88,.H.INTERNAL_HUB
2021-03-24,34.44,.H.INTERNAL_HUB
2021-03-25,37.76,.H.INTERNAL_HUB
2021-03-26,31.8,.H.INTERNAL_HUB
2021-03-27,35.89,.H.INTERNAL_HUB
2021-03-28,33.38,.H.INTERNAL_HUB
2021-03-29,39.71,.H.INTERNAL_HUB
2021-03-30,35.58,.H.INTERNAL_HUB
2021-03-31,34.46,.H.INTERNAL_HUB
2021-04-01,35.72,.H.INTERNAL_HUB
2021-04-02,44.09,.H.INTERNAL_HUB
2021-04-03,46.03,.H.INTERNAL_HUB
2021-04-04,42.69,.H.INTERNAL_HUB
2021-04-05,43.96,.H.INTERNAL_HUB
2021-04-06,44.97,.H.INTERNAL_HUB
2021-04-07,34.87,.H.INTERNAL_HUB
2021-04-08,34.0,.H.INTERNAL_HUB
2021-04-09,32.61,.H.INTERNAL_HUB
2021-04-10,37.55,.H.INTERNAL_HUB
2021-04-11,38.42,.H.INTERNAL_HUB
2021-04-12,33.73,.H.INTERNAL_HUB
2021-04-13,36.7,.H.INTERNAL_HUB
2021-04-14,35.59,.H.INTERNAL_HUB
2021-04-15,33.77,.H.INTERNAL_HUB
2021-04-16,48.66,.H.INTERNAL_HUB
2021-04-17,47.08,.H.INTERNAL_HUB
2021-04-18,44.36,.H.INTERNAL_HUB
2021-04-19,49.02,.H.INTERNAL_HUB
2021-04-20,42.96,.H.INTERNAL_HUB
2021-04-21,39.94,.H.INTERNAL_HUB
2021-04-22,43.16,.H.INTERNAL_HUB
2021-04-23,41.24,.H.INTERNAL_HUB
2021-04-24,39.71,.H.INTERNAL_HUB
2021-04-25,40.0,.H.INTERNAL_HUB
2021-04-26,40.67,.H.INTERNAL_HUB
2021-04-27,42.43,.H.INTERNAL_HUB
2021-04-28,40.48,.H.INTERNAL_HUB
2021-04-29,37.04,.H.INTERNAL_HUB
2021-04-30,32.62,.H.INTERNAL_HUB
2021-05-01,33.75,.H.INTERNAL_HUB
2021-05-02,34.62,.H.INTERNAL_HUB
2021-05-03,34.47,.H.INTERNAL_HUB
2021-05-04,34.95,.H.INTERNAL_HUB
2021-05-05,32.19,.H.INTERNAL_HUB
2021-05-06,33.58,.H.INTERNAL_HUB
2021-05-07,38.03,.H.INTERNAL_HUB
2021-05-08,38.43,.H.INTERNAL_HUB
2021-05-09,35.08,.H.INTERNAL_HUB
2021-05-10,37.14,.H.INTERNAL_HUB
2021-05-11,38.15,.H.INTERNAL_HUB
2021-05-12,33.78,.H.INTERNAL_HUB
2021-05-13,38.34,.H.INTERNAL_HUB
2021-05-14,35.49,.H.INTERNAL_HUB
2021-05-15,33.75,.H.INTERNAL_HUB
2021-05-16,34.94,.H.INTERNAL_HUB
2021-05-17,35.75,.H.INTERNAL_HUB
2021-05-18,36.78,.H.INTERNAL_HUB
2021-05-19,43.6,.H.INTERNAL_HUB
2021-05-20,38.32,.H.INTERNAL_HUB
2021-05-21,33.3,.H.INTERNAL_HUB
2021-05-22,35.28,.H.INTERNAL_HUB
2021-05-23,45.09,.H.INTERNAL_HUB
2021-05-24,33.72,.H.INTERNAL_HUB
2021-05-25,32.25,.H.INTERNAL_HUB
2021-05-26,51.42,.H.INTERNAL_HUB
2021-05-27,35.28,.H.INTERNAL_HUB
2021-05-28,30.03,.H.INTERNAL_HUB
2021-05-29,29.44,.H.INTERNAL_HUB
2021-05-30,34.81,.H.INTERNAL_HUB
2021-05-31,28.86,.H.INTERNAL_HUB
2021-06-01,36.32,.H.INTERNAL_HUB
2021-06-02,37.05,.H.INTERNAL_HUB
2021-06-03,30.21,.H.INTERNAL_HUB
2021-06-04,36.0,.H.INTERNAL_HUB
2021-06-05,42.79,.H.INTERNAL_HUB
2021-06-06,65.26,.H.INTERNAL_HUB
2021-06-07,85.42,.H.INTERNAL_HUB
2021-06-08,64.61,.H.INTERNAL_HUB
2021-06-09,64.19,.H.INTERNAL_HUB
2021-06-10,54.57,.H.INTERNAL_HUB
2021-06-11,37.19,.H.INTERNAL_HUB
2021-06-12,41.88,.H.INTERNAL_HUB
2021-06-13,43.73,.H.INTERNAL_HUB
2021-06-14,37.99,.H.INTERNAL_HUB
2021-06-15,48.76,.H.INTERNAL_HUB
2021-06-16,43.36,.H.INTERNAL_HUB
2021-06-17,45.11,.H.INTERNAL_HUB
2021-06-18,44.65,.H.INTERNAL_HUB
2021-06-19,52.78,.H.INTERNAL_HUB
2021-06-20,65.82,.H.INTERNAL_HUB
2021-06-21,88.77,.H.INTERNAL_HUB
2021-06-22,55.12,.H.INTERNAL_HUB
2021-06-23,37.16,.H.INTERNAL_HUB
2021-06-24,39.58,.H.INTERNAL_HUB
2021-06-25,42.59,.H.INTERNAL_HUB
2021-06-26,44.81,.H.INTERNAL_HUB
2021-06-27,75.0,.H.INTERNAL_HUB
2021-06-28,111.85,.H.INTERNAL_HUB
2021-06-29,172.2,.H.INTERNAL_HUB
2021-06-30,181.1,.H.INTERNAL_HUB
2021-07-01,102.14,.H.INTERNAL_HUB
2021-07-02,43.5,.H.INTERNAL_HUB
2021-07-03,29.73,.H.INTERNAL_HUB
2021-07-04,30.38,.H.INTERNAL_HUB
2021-07-05,49.58,.H.INTERNAL_HUB
2021-07-06,75.53,.H.INTERNAL_HUB
2021-07-07,81.77,.H.INTERNAL_HUB
2021-07-08,49.64,.H.INTERNAL_HUB
2021-07-09,51.2,.H.INTERNAL_HUB
2021-07-10,46.7,.H.INTERNAL_HUB
2021-07-11,46.69,.H.INTERNAL_HUB
2021-07-12,45.51,.H.INTERNAL_HUB
2021-07-13,39.25,.H.INTERNAL_HUB
2021-07-14,59.64,.H.INTERNAL_HUB
2021-07-15,93.8,.H.INTERNAL_HUB
2021-07-16,90.63,.H.INTERNAL_HUB
2021-07-17,52.09,.H.INTERNAL_HUB
2021-07-18,45.32,.H.INTERNAL_HUB
2021-07-19,53.5,.H.INTERNAL_HUB
2021-07-20,88.29,.H.INTERNAL_HUB
2021-07-21,52.32,.H.INTERNAL_HUB
2021-07-22,46.72,.H.INTERNAL_HUB
2021-07-23,47.69,.H.INTERNAL_HUB
2021-07-24,56.02,.H.INTERNAL_HUB
2021-07-25,50.69,.H.INTERNAL_HUB
2021-07-26,87.31,.H.INTERNAL_HUB
2021-07-27,80.26,.H.INTERNAL_HUB
2021-07-28,50.63,.H.INTERNAL_HUB
2021-07-29,43.75,.H.INTERNAL_HUB
2021-07-30,46.51,.H.INTERNAL_HUB
2021-07-31,44.36,.H.INTERNAL_HUB
2021-08-01,48.71,.H.INTERNAL_HUB
2021-08-02,47.84,.H.INTERNAL_HUB
2021-08-03,45.86,.H.INTERNAL_HUB
2021-08-04,47.74,.H.INTERNAL_HUB
2021-08-05,45.73,.H.INTERNAL_HUB
2021-08-06,77.82,.H.INTERNAL_HUB
2021-08-07,70.0,.H.INTERNAL_HUB
2021-08-08,57.59,.H.INTERNAL_HUB
2021-08-09,62.72,.H.INTERNAL_HUB
2021-08-10,67.92,.H.INTERNAL_HUB
2021-08-11,110.31,.H.INTERNAL_HUB
2021-08-12,155.48,.H.INTERNAL_HUB
2021-08-13,149.38,.H.INTERNAL_HUB
2021-08-14,71.7,.H.INTERNAL_HUB
2021-08-15,48.09,.H.INTERNAL_HUB
2021-08-16,52.94,.H.INTERNAL_HUB
2021-08-17,54.1,.H.INTERNAL_HUB
2021-08-18,69.71,.H.INTERNAL_HUB
2021-08-19,74.08,.H.INTERNAL_HUB
2021-08-20,103.79,.H.INTERNAL_HUB
2021-08-21,85.61,.H.INTERNAL_HUB
2021-08-22,55.86,.H.INTERNAL_HUB
2021-08-23,77.0,.H.INTERNAL_HUB
2021-08-24,117.09,.H.INTERNAL_HUB
2021-08-25,149.81,.H.INTERNAL_HUB
2021-08-26,168.08,.H.INTERNAL_HUB
2021-08-27,99.41,.H.INTERNAL_HUB
2021-08-28,56.94,.H.INTERNAL_HUB
2021-08-29,63.3,.H.INTERNAL_HUB
2021-08-30,96.2,.H.INTERNAL_HUB
2021-08-31,71.19,.H.INTERNAL_HUB
2021-09-01,48.73,.H.INTERNAL_HUB
2021-09-02,49.93,.H.INTERNAL_HUB
2021-09-03,46.17,.H.INTERNAL_HUB
2021-09-04,49.14,.H.INTERNAL_HUB
2021-09-05,51.51,.H.INTERNAL_HUB
2021-09-06,57.31,.H.INTERNAL_HUB
2021-09-07,63.34,.H.INTERNAL_HUB
2021-09-08,73.94,.H.INTERNAL_HUB
2021-09-09,53.12,.H.INTERNAL_HUB
2021-09-10,50.04,.H.INTERNAL_HUB
2021-09-11,53.81,.H.INTERNAL_HUB
2021-09-12,66.01,.H.INTERNAL_HUB
2021-09-13,70.5,.H.INTERNAL_HUB
2021-09-14,67.19,.H.INTERNAL_HUB
2021-09-15,107.86,.H.INTERNAL_HUB
2021-09-16,76.64,.H.INTERNAL_HUB
2021-09-17,68.82,.H.INTERNAL_HUB
2021-09-18,82.04,.H.INTERNAL_HUB
2021-09-19,72.05,.H.INTERNAL_HUB
2021-09-20,73.92,.H.INTERNAL_HUB
2021-09-21,65.57,.H.INTERNAL_HUB
2021-09-22,69.8,.H.INTERNAL_HUB
2021-09-23,86.32,.H.INTERNAL_HUB
2021-09-24,78.58,.H.INTERNAL_HUB
2021-09-25,65.27,.H.INTERNAL_HUB
2021-09-26,56.8,.H.INTERNAL_HUB
2021-09-27,71.2,.H.INTERNAL_HUB
2021-09-28,67.34,.H.INTERNAL_HUB
2021-09-29,59.34,.H.INTERNAL_HUB
2021-09-30,63.22,.H.INTERNAL_HUB
2021-10-01,67.28,.H.INTERNAL_HUB
2021-10-02,65.85,.H.INTERNAL_HUB
2021-10-03,70.45,.H.INTERNAL_HUB
2021-10-04,78.3,.H.INTERNAL_HUB
2021-10-05,78.0,.H.INTERNAL_HUB
2021-10-06,83.26,.H.INTERNAL_HUB
2021-10-07,88.61,.H.INTERNAL_HUB
2021-10-08,83.93,.H.INTERNAL_HUB
2021-10-09,78.04,.H.INTERNAL_HUB
2021-10-10,73.06,.H.INTERNAL_HUB
2021-10-11,83.77,.H.INTERNAL_HUB
2021-10-12,90.09,.H.INTERNAL_HUB
2021-10-13,88.89,.H.INTERNAL_HUB
2021-10-14,120.0,.H.INTERNAL_HUB
2021-10-15,101.29,.H.INTERNAL_HUB
2021-10-16,99.0,.H.INTERNAL_HUB
2021-10-17,79.38,.H.INTERNAL_HUB
2021-10-18,99.02,.H.INTERNAL_HUB
2021-10-19,85.95,.H.INTERNAL_HUB
2021-10-20,82.01,.H.INTERNAL_HUB
2021-10-21,84.8,.H.INTERNAL_HUB
2021-10-22,67.0,.H.INTERNAL_HUB
2021-10-23,72.59,.H.INTERNAL_HUB
2021-10-24,75.96,.H.INTERNAL_HUB
2021-10-25,97.77,.H.INTERNAL_HUB
2021-10-26,79.39,.H.INTERNAL_HUB
2021-10-27,79.2,.H.INTERNAL_HUB
2021-10-28,79.89,.H.INTERNAL_HUB
2021-10-29,81.41,.H.INTERNAL_HUB
2021-10-30,78.89,.H.INTERNAL_HUB
2021-10-31,71.14,.H.INTERNAL_HUB
2021-11-01,83.23,.H.INTERNAL_HUB
2021-11-02,86.06,.H.INTERNAL_HUB
2021-11-03,89.79,.H.INTERNAL_HUB
2021-11-04,93.77,.H.INTERNAL_HUB
2021-11-05,95.91,.H.INTERNAL_HUB
2021-11-06,87.98,.H.INTERNAL_HUB
2021-11-07,88.77,.H.INTERNAL_HUB
2021-11-08,96.24,.H.INTERNAL_HUB
2021-11-09,90.66,.H.INTERNAL_HUB
2021-11-10,81.48,.H.INTERNAL_HUB
2021-11-11,73.12,.H.INTERNAL_HUB
2021-11-12,59.02,.H.INTERNAL_HUB
2021-11-13,75.04,.H.INTERNAL_HUB
2021-11-14,77.24,.H.INTERNAL_HUB
2021-11-15,77.49,.H.INTERNAL_HUB
2021-11-16,79.66,.H.INTERNAL_HUB
2021-11-17,70.54,.H.INTERNAL_HUB
2021-11-18,64.72,.H.INTERNAL_HUB
2021-11-19,71.51,.H.INTERNAL_HUB
2021-11-20,78.67,.H.INTERNAL_HUB
2021-11-21,64.09,.H.INTERNAL_HUB
2021-11-22,70.4,.H.INTERNAL_HUB
2021-11-23,99.62,.H.INTERNAL_HUB
2021-11-24,90.32,.H.INTERNAL_HUB
2021-11-25,71.91,.H.INTERNAL_HUB
2021-11-26,78.8,.H.INTERNAL_HUB
2021-11-27,81.38,.H.INTERNAL_HUB
2021-11-28,98.36,.H.INTERNAL_HUB
2021-11-29,113.36,.H.INTERNAL_HUB
2021-11-30,118.82,.H.INTERNAL_HUB
2021-12-01,115.88,.H.INTERNAL_HUB
2021-12-02,89.53,.H.INTERNAL_HUB
2021-12-03,93.1,.H.INTERNAL_HUB
2021-12-04,94.06,.H.INTERNAL_HUB
2021-12-05,89.71,.H.INTERNAL_HUB
2021-12-06,71.13,.H.INTERNAL_HUB
2021-12-07,98.85,.H.INTERNAL_HUB
2021-12-08,148.23,.H.INTERNAL_HUB
2021-12-09,125.85,.H.INTERNAL_HUB
2021-12-10,88.91,.H.INTERNAL_HUB
2021-12-11,47.18,.H.INTERNAL_HUB
2021-12-12,50.7,.H.INTERNAL_HUB
2021-12-13,44.13,.H.INTERNAL_HUB
2021-12-14,56.98,.H.INTERNAL_HUB
2021-12-15,44.64,.H.INTERNAL_HUB
2021-12-16,44.0,.H.INTERNAL_HUB
2021-12-17,53.85,.H.INTERNAL_HUB
2021-12-18,155.71,.H.INTERNAL_HUB
2021-12-19,190.62,.H.INTERNAL_HUB
2021-12-20,203.41,.H.INTERNAL_HUB
2021-12-21,165.98,.H.INTERNAL_HUB
2021-12-22,113.95,.H.INTERNAL_HUB
2021-12-23,171.61,.H.INTERNAL_HUB
2021-12-24,148.62,.H.INTERNAL_HUB
2021-12-25,80.47,.H.INTERNAL_HUB
2021-12-26,80.3,.H.INTERNAL_HUB
2021-12-27,115.0,.H.INTERNAL_HUB
2021-12-28,107.83,.H.INTERNAL_HUB
2021-12-29,70.86,.H.INTERNAL_HUB
2021-12-30,62.8,.H.INTERNAL_HUB
2021-12-31,56.61,.H.INTERNAL_HUB
2022-01-01,50.44,.H.INTERNAL_HUB
2022-01-02,62.93,.H.INTERNAL_HUB
2022-01-03,129.71,.H.INTERNAL_HUB
2022-01-04,125.35,.H.INTERNAL_HUB
2022-01-05,138.75,.H.INTERNAL_HUB
2022-01-06,161.23,.H.INTERNAL_HUB
2022-01-07,188.0,.H.INTERNAL_HUB
2022-01-08,208.41,.H.INTERNAL_HUB
2022-01-09,204.51,.H.INTERNAL_HUB
2022-01-10,218.61,.H.INTERNAL_HUB
2022-01-11,234.86,.H.INTERNAL_HUB
2022-01-12,205.21,.H.INTERNAL_HUB
2022-01-13,207.71,.H.INTERNAL_HUB
2022-01-14,205.76,.H.INTERNAL_HUB
2022-01-15,247.24,.H.INTERNAL_HUB
2022-01-16,214.91,.H.INTERNAL_HUB
2022-01-17,250.0,.H.INTERNAL_HUB
2022-01-18,256.02,.H.INTERNAL_HUB
2022-01-19,221.67,.H.INTERNAL_HUB
2022-01-20,235.25,.H.INTERNAL_HUB
2022-01-21,215.68,.H.INTERNAL_HUB
2022-01-22,232.47,.H.INTERNAL_HUB
2022-01-23,234.48,.H.INTERNAL_HUB
2022-01-24,256.75,.H.INTERNAL_HUB
2022-01-25,214.56,.H.INTERNAL_HUB
2022-01-26,237.73,.H.INTERNAL_HUB
2022-01-27,237.32,.H.INTERNAL_HUB
2022-01-28,202.53,.H.INTERNAL_HUB
2022-01-29,260.42,.H.INTERNAL_HUB
2022-01-30,255.86,.H.INTERNAL_HUB
2022-01-31,267.3,.H.INTERNAL_HUB
2022-02-01,276.04,.H.INTERNAL_HUB
2022-02-02,236.0,.H.INTERNAL_HUB
2022-02-03,173.44,.H.INTERNAL_HUB
2022-02-04,223.32,.H.INTERNAL_HUB
2022-02-05,227.79,.H.INTERNAL_HUB
2022-02-06,220.85,.H.INTERNAL_HUB
2022-02-07,234.78,.H.INTERNAL_HUB
2022-02-08,206.62,.H.INTERNAL_HUB
2022-02-09,155.01,.H.INTERNAL_HUB
2022-02-10,110.67,.H.INTERNAL_HUB
2022-02-11,78.39,.H.INTERNAL_HUB
2022-02-12,50.54,.H.INTERNAL_HUB
2022-02-13,191.22,.H.INTERNAL_HUB
2022-02-14,226.82,.H.INTERNAL_HUB
2022-02-15,249.14,.H.INTERNAL_HUB
2022-02-16,229.84,.H.INTERNAL_HUB
2022-02-17,52.97,.H.INTERNAL_HUB
2022-02-18,125.17,.H.INTERNAL_HUB
2022-02-19,152.93,.H.INTERNAL_HUB
2022-02-20,170.0,.H.INTERNAL_HUB
2022-02-21,123.16,.H.INTERNAL_HUB
2022-02-22,92.58,.H.INTERNAL_HUB
2022-02-23,61.0,.H.INTERNAL_HUB
2022-02-24,161.67,.H.INTERNAL_HUB
2022-02-25,229.18,.H.INTERNAL_HUB
2022-02-26,247.26,.H.INTERNAL_HUB
2022-02-27,229.69,.H.INTERNAL_HUB
2022-02-28,255.21,.H.INTERNAL_HUB
2022-03-01,227.06,.H.INTERNAL_HUB
2022-03-02,85.0,.H.INTERNAL_HUB
2022-03-03,222.25,.H.INTERNAL_HUB
2022-03-04,242.85,.H.INTERNAL_HUB
2022-03-05,161.13,.H.INTERNAL_HUB
2022-03-06,71.37,.H.INTERNAL_HUB
2022-03-07,71.77,.H.INTERNAL_HUB
2022-03-08,78.18,.H.INTERNAL_HUB
2022-03-09,72.23,.H.INTERNAL_HUB
2022-03-10,69.98,.H.INTERNAL_HUB
2022-03-11,73.93,.H.INTERNAL_HUB
2022-03-12,83.51,.H.INTERNAL_HUB
2022-03-13,116.74,.H.INTERNAL_HUB
2022-03-14,136.28,.H.INTERNAL_HUB
2022-03-15,68.12,.H.INTERNAL_HUB
2022-03-16,66.96,.H.INTERNAL_HUB
2022-03-17,53.72,.H.INTERNAL_HUB
2022-03-18,54.06,.H.INTERNAL_HUB
2022-03-19,51.3,.H.INTERNAL_HUB
2022-03-20,55.22,.H.INTERNAL_HUB
2022-03-21,61.78,.H.INTERNAL_HUB
2022-03-22,67.27,.H.INTERNAL_HUB
2022-03-23,73.58,.H.INTERNAL_HUB
2022-03-24,67.53,.H.INTERNAL_HUB
2022-03-25,67.27,.H.INTERNAL_HUB
2022-03-26,94.65,.H.INTERNAL_HUB
2022-03-27,113.86,.H.INTERNAL_HUB
2022-03-28,177.79,.H.INTERNAL_HUB
2022-03-29,199.12,.H.INTERNAL_HUB
2022-03-30,206.51,.H.INTERNAL_HUB
2022-03-31,90.65,.H.INTERNAL_HUB
2022-04-01,69.35,.H.INTERNAL_HUB
2022-04-02,85.89,.H.INTERNAL_HUB
2022-04-03,77.0,.H.INTERNAL_HUB
2022-04-04,77.51,.H.INTERNAL_HUB
2022-04-05,88.79,.H.INTERNAL_HUB
2022-04-06,76.21,.H.INTERNAL_HUB
2022-04-07,81.65,.H.INTERNAL_HUB
2022-04-08,78.48,.H.INTERNAL_HUB
2022-04-09,90.2,.H.INTERNAL_HUB
2022-04-10,90.41,.H.INTERNAL_HUB
2022-04-11,97.58,.H.INTERNAL_HUB
2022-04-12,92.33,.H.INTERNAL_HUB
2022-04-13,95.0,.H.INTERNAL_HUB
2022-04-14,92.43,.H.INTERNAL_HUB
2022-04-15,85.31,.H.INTERNAL_HUB
2022-04-16,76.48,.H.INTERNAL_HUB
2022-04-17,83.24,.H.INTERNAL_HUB
2022-04-18,97.18,.H.INTERNAL_HUB
2022-04-19,96.95,.H.INTERNAL_HUB
2022-04-20,96.06,.H.INTERNAL_HUB
2022-04-21,99.72,.H.INTERNAL_HUB
2022-04-22,86.16,.H.INTERNAL_HUB
2022-04-23,86.64,.H.INTERNAL_HUB
2022-04-24,85.18,.H.INTERNAL_HUB
2022-04-25,92.08,.H.INTERNAL_HUB
2022-04-26,87.74,.H.INTERNAL_HUB
2022-04-27,93.24,.H.INTERNAL_HUB
2022-04-28,115.41,.H.INTERNAL_HUB
2022-04-29,121.32,.H.INTERNAL_HUB
2022-04-30,88.14,.H.INTERNAL_HUB
2022-05-01,89.27,.H.INTERNAL_HUB
2022-05-02,90.57,.H.INTERNAL_HUB
2022-05-03,102.26,.H.INTERNAL_HUB
2022-05-04,111.74,.H.INTERNAL_HUB
2022-05-05,100.71,.H.INTERNAL_HUB
2022-05-06,100.46,.H.INTERNAL_HUB
2022-05-07,96.69,.H.INTERNAL_HUB
2022-05-08,105.69,.H.INTERNAL_HUB
2022-05-09,116.07,.H.INTERNAL_HUB
2022-05-10,105.44,.H.INTERNAL_HUB
2022-05-11,95.78,.H.INTERNAL_HUB
2022-05-12,100.91,.H.INTERNAL_HUB
2022-05-13,97.95,.H.INTERNAL_HUB
2022-05-14,100.36,.H.INTERNAL_HUB
2022-05-15,106.25,.H.INTERNAL_HUB
2022-05-16,109.23,.H.INTERNAL_HUB
2022-05-17,99.66,.H.INTERNAL_HUB
2022-05-18,97.83,.H.INTERNAL_HUB
2022-05-19,92.06,.H.INTERNAL_HUB
2022-05-20,91.29,.H.INTERNAL_HUB
2022-05-21,192.22,.H.INTERNAL_HUB
2022-05-22,219.23,.H.INTERNAL_HUB
2022-05-23,173.86,.H.INTERNAL_HUB
2022-05-24,90.9,.H.INTERNAL_HUB
2022-05-25,95.76,.H.INTERNAL_HUB
2022-05-26,107.4,.H.INTERNAL_HUB
2022-05-27,109.99,.H.INTERNAL_HUB
2022-05-28,97.12,.H.INTERNAL_HUB
2022-05-29,90.9,.H.INTERNAL_HUB
2022-05-30,120.26,.H.INTERNAL_HUB
2022-05-31,123.56,.H.INTERNAL_HUB
2022-06-01,96.48,.H.INTERNAL_HUB
2022-06-02,99.63,.H.INTERNAL_HUB
2022-06-03,101.01,.H.INTERNAL_HUB
2022-06-04,90.99,.H.INTERNAL_HUB
2022-06-05,92.0,.H.INTERNAL_HUB
2022-06-06,106.1,.H.INTERNAL_HUB
2022-06-07,111.31,.H.INTERNAL_HUB
2022-06-08,115.0,.H.INTERNAL_HUB
2022-06-09,105.63,.H.INTERNAL_HUB
2022-06-10,88.03,.H.INTERNAL_HUB
2022-06-11,73.34,.H.INTERNAL_HUB
