Date,item,value,region
06/17/2017,CONUS - LNGimp,246.22008,Lower 48
06/18/2017,CONUS - LNGimp,243.99678,Lower 48
06/19/2017,CONUS - LNGimp,241.77348,Lower 48
06/20/2017,CONUS - LNGimp,239.55019,Lower 48
06/21/2017,CONUS - LNGimp,237.32689,Lower 48
06/22/2017,CONUS - LNGimp,235.10358,Lower 48
06/23/2017,CONUS - LNGimp,232.88028,Lower 48
06/24/2017,CONUS - LNGimp,230.65698,Lower 48
06/25/2017,CONUS - LNGimp,228.43369,Lower 48
06/26/2017,CONUS - LNGimp,226.21039,Lower 48
06/27/2017,CONUS - LNGimp,223.98709,Lower 48
06/28/2017,CONUS - LNGimp,221.7638,Lower 48
06/29/2017,CONUS - LNGimp,219.5405,Lower 48
06/30/2017,CONUS - LNGimp,217.3172,Lower 48
07/01/2017,CONUS - LNGimp,215.0939,Lower 48
07/02/2017,CONUS - LNGimp,212.8706,Lower 48
07/03/2017,CONUS - LNGimp,210.64731,Lower 48
07/04/2017,CONUS - LNGimp,208.42401,Lower 48
07/05/2017,CONUS - LNGimp,206.20071,Lower 48
07/06/2017,CONUS - LNGimp,203.97742,Lower 48
07/07/2017,CONUS - LNGimp,201.75412,Lower 48
07/08/2017,CONUS - LNGimp,199.53082,Lower 48
07/09/2017,CONUS - LNGimp,197.30753,Lower 48
07/10/2017,CONUS - LNGimp,195.08423,Lower 48
07/11/2017,CONUS - LNGimp,192.86093,Lower 48
07/12/2017,CONUS - LNGimp,190.63763,Lower 48
07/13/2017,CONUS - LNGimp,188.41434,Lower 48
07/14/2017,CONUS - LNGimp,186.19104,Lower 48
07/15/2017,CONUS - LNGimp,183.96774,Lower 48
07/16/2017,CONUS - LNGimp,186.35588,Lower 48
07/17/2017,CONUS - LNGimp,188.74402,Lower 48
07/18/2017,CONUS - LNGimp,191.13216,Lower 48
07/19/2017,CONUS - LNGimp,193.5203,Lower 48
07/20/2017,CONUS - LNGimp,195.90843,Lower 48
07/21/2017,CONUS - LNGimp,198.29657,Lower 48
07/22/2017,CONUS - LNGimp,200.68471,Lower 48
07/23/2017,CONUS - LNGimp,203.07285,Lower 48
07/24/2017,CONUS - LNGimp,205.46098,Lower 48
07/25/2017,CONUS - LNGimp,207.84912,Lower 48
07/26/2017,CONUS - LNGimp,210.23726,Lower 48
07/27/2017,CONUS - LNGimp,212.6254,Lower 48
07/28/2017,CONUS - LNGimp,215.01353,Lower 48
07/29/2017,CONUS - LNGimp,217.40167,Lower 48
07/30/2017,CONUS - LNGimp,219.7898,Lower 48
07/31/2017,CONUS - LNGimp,222.17793,Lower 48
08/01/2017,CONUS - LNGimp,224.56607,Lower 48
08/02/2017,CONUS - LNGimp,226.95421,Lower 48
08/03/2017,CONUS - LNGimp,229.34235,Lower 48
08/04/2017,CONUS - LNGimp,231.73048,Lower 48
08/05/2017,CONUS - LNGimp,234.11862,Lower 48
08/06/2017,CONUS - LNGimp,236.50676,Lower 48
08/07/2017,CONUS - LNGimp,238.8949,Lower 48
08/08/2017,CONUS - LNGimp,241.28304,Lower 48
08/09/2017,CONUS - LNGimp,243.67117,Lower 48
08/10/2017,CONUS - LNGimp,246.05931,Lower 48
08/11/2017,CONUS - LNGimp,248.44745,Lower 48
08/12/2017,CONUS - LNGimp,250.83559,Lower 48
08/13/2017,CONUS - LNGimp,253.22372,Lower 48
08/14/2017,CONUS - LNGimp,255.61186,Lower 48
08/15/2017,CONUS - LNGimp,258.0,Lower 48
08/16/2017,CONUS - LNGimp,252.69893,Lower 48
08/17/2017,CONUS - LNGimp,247.39784,Lower 48
08/18/2017,CONUS - LNGimp,242.09677,Lower 48
08/19/2017,CONUS - LNGimp,236.7957,Lower 48
08/20/2017,CONUS - LNGimp,231.49463,Lower 48
08/21/2017,CONUS - LNGimp,226.19354,Lower 48
08/22/2017,CONUS - LNGimp,220.89247,Lower 48
08/23/2017,CONUS - LNGimp,215.5914,Lower 48
08/24/2017,CONUS - LNGimp,210.29033,Lower 48
08/25/2017,CONUS - LNGimp,204.98924,Lower 48
08/26/2017,CONUS - LNGimp,199.68817,Lower 48
08/27/2017,CONUS - LNGimp,194.3871,Lower 48
08/28/2017,CONUS - LNGimp,189.08603,Lower 48
08/29/2017,CONUS - LNGimp,183.78494,Lower 48
08/30/2017,CONUS - LNGimp,178.48387,Lower 48
08/31/2017,CONUS - LNGimp,173.1828,Lower 48
09/01/2017,CONUS - LNGimp,167.88171,Lower 48
09/02/2017,CONUS - LNGimp,162.58064,Lower 48
09/03/2017,CONUS - LNGimp,157.27957,Lower 48
09/04/2017,CONUS - LNGimp,151.9785,Lower 48
09/05/2017,CONUS - LNGimp,146.67741,Lower 48
09/06/2017,CONUS - LNGimp,141.37634,Lower 48
09/07/2017,CONUS - LNGimp,136.07527,Lower 48
09/08/2017,CONUS - LNGimp,130.7742,Lower 48
09/09/2017,CONUS - LNGimp,125.47312,Lower 48
09/10/2017,CONUS - LNGimp,120.17204,Lower 48
09/11/2017,CONUS - LNGimp,114.870964,Lower 48
09/12/2017,CONUS - LNGimp,109.56989,Lower 48
09/13/2017,CONUS - LNGimp,104.268814,Lower 48
09/14/2017,CONUS - LNGimp,98.96774,Lower 48
09/15/2017,CONUS - LNGimp,93.666664,Lower 48
09/16/2017,CONUS - LNGimp,93.55305,Lower 48
09/17/2017,CONUS - LNGimp,93.43943,Lower 48
09/18/2017,CONUS - LNGimp,93.325806,Lower 48
09/19/2017,CONUS - LNGimp,93.21219,Lower 48
09/20/2017,CONUS - LNGimp,93.098564,Lower 48
09/21/2017,CONUS - LNGimp,92.98495,Lower 48
09/22/2017,CONUS - LNGimp,92.87132,Lower 48
09/23/2017,CONUS - LNGimp,92.757706,Lower 48
09/24/2017,CONUS - LNGimp,92.64409,Lower 48
09/25/2017,CONUS - LNGimp,92.530464,Lower 48
09/26/2017,CONUS - LNGimp,92.41685,Lower 48
09/27/2017,CONUS - LNGimp,92.30322,Lower 48
09/28/2017,CONUS - LNGimp,92.189606,Lower 48
09/29/2017,CONUS - LNGimp,92.07599,Lower 48
09/30/2017,CONUS - LNGimp,91.962364,Lower 48
10/01/2017,CONUS - LNGimp,91.84875,Lower 48
10/02/2017,CONUS - LNGimp,91.73512,Lower 48
10/03/2017,CONUS - LNGimp,91.621506,Lower 48
10/04/2017,CONUS - LNGimp,91.50789,Lower 48
10/05/2017,CONUS - LNGimp,91.394264,Lower 48
10/06/2017,CONUS - LNGimp,91.28065,Lower 48
10/07/2017,CONUS - LNGimp,91.16702,Lower 48
10/08/2017,CONUS - LNGimp,91.053406,Lower 48
10/09/2017,CONUS - LNGimp,90.93978,Lower 48
10/10/2017,CONUS - LNGimp,90.826164,Lower 48
10/11/2017,CONUS - LNGimp,90.71255,Lower 48
10/12/2017,CONUS - LNGimp,90.59892,Lower 48
10/13/2017,CONUS - LNGimp,90.485306,Lower 48
10/14/2017,CONUS - LNGimp,90.37168,Lower 48
10/15/2017,CONUS - LNGimp,90.258064,Lower 48
10/16/2017,CONUS - LNGimp,90.0648,Lower 48
10/17/2017,CONUS - LNGimp,89.87152,Lower 48
10/18/2017,CONUS - LNGimp,89.67825,Lower 48
10/19/2017,CONUS - LNGimp,89.48498,Lower 48
10/20/2017,CONUS - LNGimp,89.29171,Lower 48
10/21/2017,CONUS - LNGimp,89.09844,Lower 48
10/22/2017,CONUS - LNGimp,88.90517,Lower 48
10/23/2017,CONUS - LNGimp,88.7119,Lower 48
10/24/2017,CONUS - LNGimp,88.51862,Lower 48
10/25/2017,CONUS - LNGimp,88.325356,Lower 48
10/26/2017,CONUS - LNGimp,88.13209,Lower 48
10/27/2017,CONUS - LNGimp,87.93881,Lower 48
10/28/2017,CONUS - LNGimp,87.745544,Lower 48
10/29/2017,CONUS - LNGimp,87.55227,Lower 48
10/30/2017,CONUS - LNGimp,87.359,Lower 48
10/31/2017,CONUS - LNGimp,87.16573,Lower 48
11/01/2017,CONUS - LNGimp,86.97246,Lower 48
11/02/2017,CONUS - LNGimp,86.77919,Lower 48
11/03/2017,CONUS - LNGimp,86.585915,Lower 48
11/04/2017,CONUS - LNGimp,86.39265,Lower 48
11/05/2017,CONUS - LNGimp,86.19938,Lower 48
11/06/2017,CONUS - LNGimp,86.0061,Lower 48
11/07/2017,CONUS - LNGimp,85.812836,Lower 48
11/08/2017,CONUS - LNGimp,85.61956,Lower 48
11/09/2017,CONUS - LNGimp,85.42629,Lower 48
11/10/2017,CONUS - LNGimp,85.233025,Lower 48
11/11/2017,CONUS - LNGimp,85.03975,Lower 48
11/12/2017,CONUS - LNGimp,84.84648,Lower 48
11/13/2017,CONUS - LNGimp,84.653206,Lower 48
11/14/2017,CONUS - LNGimp,84.45994,Lower 48
11/15/2017,CONUS - LNGimp,84.26667,Lower 48
11/16/2017,CONUS - LNGimp,87.843796,Lower 48
11/17/2017,CONUS - LNGimp,91.42093,Lower 48
11/18/2017,CONUS - LNGimp,94.99806,Lower 48
11/19/2017,CONUS - LNGimp,98.575195,Lower 48
11/20/2017,CONUS - LNGimp,102.15233,Lower 48
11/21/2017,CONUS - LNGimp,105.72946,Lower 48
11/22/2017,CONUS - LNGimp,109.306595,Lower 48
11/23/2017,CONUS - LNGimp,112.88373,Lower 48
11/24/2017,CONUS - LNGimp,116.46086,Lower 48
11/25/2017,CONUS - LNGimp,120.037994,Lower 48
11/26/2017,CONUS - LNGimp,123.61513,Lower 48
11/27/2017,CONUS - LNGimp,127.19226,Lower 48
11/28/2017,CONUS - LNGimp,130.7694,Lower 48
11/29/2017,CONUS - LNGimp,134.34653,Lower 48
11/30/2017,CONUS - LNGimp,137.92366,Lower 48
12/01/2017,CONUS - LNGimp,141.5008,Lower 48
12/02/2017,CONUS - LNGimp,145.07793,Lower 48
12/03/2017,CONUS - LNGimp,148.65506,Lower 48
12/04/2017,CONUS - LNGimp,152.2322,Lower 48
12/05/2017,CONUS - LNGimp,155.80933,Lower 48
12/06/2017,CONUS - LNGimp,159.38644,Lower 48
12/07/2017,CONUS - LNGimp,162.96358,Lower 48
12/08/2017,CONUS - LNGimp,166.54071,Lower 48
12/09/2017,CONUS - LNGimp,170.11784,Lower 48
12/10/2017,CONUS - LNGimp,173.69498,Lower 48
12/11/2017,CONUS - LNGimp,177.27211,Lower 48
12/12/2017,CONUS - LNGimp,180.84924,Lower 48
12/13/2017,CONUS - LNGimp,184.42638,Lower 48
12/14/2017,CONUS - LNGimp,188.00351,Lower 48
12/15/2017,CONUS - LNGimp,191.58064,Lower 48
12/16/2017,CONUS - LNGimp,193.01248,Lower 48
12/17/2017,CONUS - LNGimp,194.44434,Lower 48
12/18/2017,CONUS - LNGimp,195.87617,Lower 48
12/19/2017,CONUS - LNGimp,197.30801,Lower 48
12/20/2017,CONUS - LNGimp,198.73985,Lower 48
12/21/2017,CONUS - LNGimp,200.17169,Lower 48
12/22/2017,CONUS - LNGimp,201.60353,Lower 48
12/23/2017,CONUS - LNGimp,203.03539,Lower 48
12/24/2017,CONUS - LNGimp,204.46722,Lower 48
12/25/2017,CONUS - LNGimp,205.89906,Lower 48
12/26/2017,CONUS - LNGimp,207.3309,Lower 48
12/27/2017,CONUS - LNGimp,208.76274,Lower 48
12/28/2017,CONUS - LNGimp,210.1946,Lower 48
12/29/2017,CONUS - LNGimp,211.62643,Lower 48
12/30/2017,CONUS - LNGimp,213.05827,Lower 48
12/31/2017,CONUS - LNGimp,214.49011,Lower 48
01/01/2018,CONUS - LNGimp,215.92195,Lower 48
01/02/2018,CONUS - LNGimp,217.3538,Lower 48
01/03/2018,CONUS - LNGimp,218.78564,Lower 48
01/04/2018,CONUS - LNGimp,220.21748,Lower 48
01/05/2018,CONUS - LNGimp,221.64932,Lower 48
01/06/2018,CONUS - LNGimp,223.08116,Lower 48
01/07/2018,CONUS - LNGimp,224.513,Lower 48
01/08/2018,CONUS - LNGimp,225.94485,Lower 48
01/09/2018,CONUS - LNGimp,227.3767,Lower 48
01/10/2018,CONUS - LNGimp,228.80853,Lower 48
01/11/2018,CONUS - LNGimp,230.24037,Lower 48
01/12/2018,CONUS - LNGimp,231.67221,Lower 48
01/13/2018,CONUS - LNGimp,233.10406,Lower 48
01/14/2018,CONUS - LNGimp,234.5359,Lower 48
01/15/2018,CONUS - LNGimp,235.96774,Lower 48
01/16/2018,CONUS - LNGimp,238.11163,Lower 48
01/17/2018,CONUS - LNGimp,240.25554,Lower 48
01/18/2018,CONUS - LNGimp,242.39943,Lower 48
01/19/2018,CONUS - LNGimp,244.54333,Lower 48
01/20/2018,CONUS - LNGimp,246.68723,Lower 48
01/21/2018,CONUS - LNGimp,248.83113,Lower 48
01/22/2018,CONUS - LNGimp,250.97502,Lower 48
01/23/2018,CONUS - LNGimp,253.11893,Lower 48
01/24/2018,CONUS - LNGimp,255.26282,Lower 48
01/25/2018,CONUS - LNGimp,257.4067,Lower 48
01/26/2018,CONUS - LNGimp,259.55063,Lower 48
01/27/2018,CONUS - LNGimp,261.69452,Lower 48
01/28/2018,CONUS - LNGimp,263.8384,Lower 48
01/29/2018,CONUS - LNGimp,265.9823,Lower 48
01/30/2018,CONUS - LNGimp,268.12622,Lower 48
01/31/2018,CONUS - LNGimp,270.2701,Lower 48
02/01/2018,CONUS - LNGimp,272.414,Lower 48
02/02/2018,CONUS - LNGimp,274.5579,Lower 48
02/03/2018,CONUS - LNGimp,276.7018,Lower 48
02/04/2018,CONUS - LNGimp,278.8457,Lower 48
02/05/2018,CONUS - LNGimp,280.9896,Lower 48
02/06/2018,CONUS - LNGimp,283.13348,Lower 48
02/07/2018,CONUS - LNGimp,285.2774,Lower 48
02/08/2018,CONUS - LNGimp,287.4213,Lower 48
02/09/2018,CONUS - LNGimp,289.5652,Lower 48
02/10/2018,CONUS - LNGimp,291.70908,Lower 48
02/11/2018,CONUS - LNGimp,293.85297,Lower 48
02/12/2018,CONUS - LNGimp,295.9969,Lower 48
02/13/2018,CONUS - LNGimp,298.14078,Lower 48
02/14/2018,CONUS - LNGimp,300.28467,Lower 48
02/15/2018,CONUS - LNGimp,302.42856,Lower 48
02/16/2018,CONUS - LNGimp,297.23816,Lower 48
02/17/2018,CONUS - LNGimp,292.04773,Lower 48
02/18/2018,CONUS - LNGimp,286.8573,Lower 48
02/19/2018,CONUS - LNGimp,281.6669,Lower 48
02/20/2018,CONUS - LNGimp,276.47647,Lower 48
02/21/2018,CONUS - LNGimp,271.28604,Lower 48
02/22/2018,CONUS - LNGimp,266.0956,Lower 48
02/23/2018,CONUS - LNGimp,260.9052,Lower 48
02/24/2018,CONUS - LNGimp,255.71478,Lower 48
02/25/2018,CONUS - LNGimp,250.52435,Lower 48
02/26/2018,CONUS - LNGimp,245.33394,Lower 48
02/27/2018,CONUS - LNGimp,240.14351,Lower 48
02/28/2018,CONUS - LNGimp,234.9531,Lower 48
03/01/2018,CONUS - LNGimp,229.76268,Lower 48
03/02/2018,CONUS - LNGimp,224.57225,Lower 48
03/03/2018,CONUS - LNGimp,219.38184,Lower 48
03/04/2018,CONUS - LNGimp,214.1914,Lower 48
03/05/2018,CONUS - LNGimp,209.00099,Lower 48
03/06/2018,CONUS - LNGimp,203.81056,Lower 48
03/07/2018,CONUS - LNGimp,198.62015,Lower 48
03/08/2018,CONUS - LNGimp,193.42972,Lower 48
03/09/2018,CONUS - LNGimp,188.2393,Lower 48
03/10/2018,CONUS - LNGimp,183.04887,Lower 48
03/11/2018,CONUS - LNGimp,177.85846,Lower 48
03/12/2018,CONUS - LNGimp,172.66805,Lower 48
03/13/2018,CONUS - LNGimp,167.47762,Lower 48
03/14/2018,CONUS - LNGimp,162.2872,Lower 48
03/15/2018,CONUS - LNGimp,157.09677,Lower 48
03/16/2018,CONUS - LNGimp,157.07538,Lower 48
03/17/2018,CONUS - LNGimp,157.05397,Lower 48
03/18/2018,CONUS - LNGimp,157.03258,Lower 48
03/19/2018,CONUS - LNGimp,157.01117,Lower 48
03/20/2018,CONUS - LNGimp,156.98976,Lower 48
03/21/2018,CONUS - LNGimp,156.96837,Lower 48
03/22/2018,CONUS - LNGimp,156.94696,Lower 48
03/23/2018,CONUS - LNGimp,156.92557,Lower 48
03/24/2018,CONUS - LNGimp,156.90416,Lower 48
03/25/2018,CONUS - LNGimp,156.88277,Lower 48
03/26/2018,CONUS - LNGimp,156.86136,Lower 48
03/27/2018,CONUS - LNGimp,156.83997,Lower 48
03/28/2018,CONUS - LNGimp,156.81856,Lower 48
03/29/2018,CONUS - LNGimp,156.79715,Lower 48
03/30/2018,CONUS - LNGimp,156.77576,Lower 48
03/31/2018,CONUS - LNGimp,156.75435,Lower 48
04/01/2018,CONUS - LNGimp,156.73296,Lower 48
04/02/2018,CONUS - LNGimp,156.71155,Lower 48
04/03/2018,CONUS - LNGimp,156.69016,Lower 48
04/04/2018,CONUS - LNGimp,156.66875,Lower 48
04/05/2018,CONUS - LNGimp,156.64735,Lower 48
04/06/2018,CONUS - LNGimp,156.62595,Lower 48
04/07/2018,CONUS - LNGimp,156.60454,Lower 48
04/08/2018,CONUS - LNGimp,156.58315,Lower 48
04/09/2018,CONUS - LNGimp,156.56174,Lower 48
04/10/2018,CONUS - LNGimp,156.54034,Lower 48
04/11/2018,CONUS - LNGimp,156.51894,Lower 48
04/12/2018,CONUS - LNGimp,156.49754,Lower 48
04/13/2018,CONUS - LNGimp,156.47614,Lower 48
04/14/2018,CONUS - LNGimp,156.45473,Lower 48
04/15/2018,CONUS - LNGimp,156.43333,Lower 48
04/16/2018,CONUS - LNGimp,156.68878,Lower 48
04/17/2018,CONUS - LNGimp,156.94423,Lower 48
04/18/2018,CONUS - LNGimp,157.19968,Lower 48
04/19/2018,CONUS - LNGimp,157.45512,Lower 48
04/20/2018,CONUS - LNGimp,157.71057,Lower 48
04/21/2018,CONUS - LNGimp,157.96602,Lower 48
04/22/2018,CONUS - LNGimp,158.22147,Lower 48
04/23/2018,CONUS - LNGimp,158.47691,Lower 48
04/24/2018,CONUS - LNGimp,158.73236,Lower 48
04/25/2018,CONUS - LNGimp,158.98781,Lower 48
04/26/2018,CONUS - LNGimp,159.24326,Lower 48
04/27/2018,CONUS - LNGimp,159.4987,Lower 48
04/28/2018,CONUS - LNGimp,159.75415,Lower 48
04/29/2018,CONUS - LNGimp,160.00961,Lower 48
04/30/2018,CONUS - LNGimp,160.26506,Lower 48
05/01/2018,CONUS - LNGimp,160.52051,Lower 48
05/02/2018,CONUS - LNGimp,160.77596,Lower 48
05/03/2018,CONUS - LNGimp,161.0314,Lower 48
05/04/2018,CONUS - LNGimp,161.28685,Lower 48
05/05/2018,CONUS - LNGimp,161.5423,Lower 48
05/06/2018,CONUS - LNGimp,161.79774,Lower 48
05/07/2018,CONUS - LNGimp,162.05319,Lower 48
05/08/2018,CONUS - LNGimp,162.30864,Lower 48
05/09/2018,CONUS - LNGimp,162.56409,Lower 48
05/10/2018,CONUS - LNGimp,162.81953,Lower 48
05/11/2018,CONUS - LNGimp,163.07498,Lower 48
05/12/2018,CONUS - LNGimp,163.33043,Lower 48
05/13/2018,CONUS - LNGimp,163.58588,Lower 48
05/14/2018,CONUS - LNGimp,163.84132,Lower 48
05/15/2018,CONUS - LNGimp,164.09677,Lower 48
05/16/2018,CONUS - LNGimp,166.88936,Lower 48
05/17/2018,CONUS - LNGimp,169.68193,Lower 48
05/18/2018,CONUS - LNGimp,172.4745,Lower 48
05/19/2018,CONUS - LNGimp,175.26709,Lower 48
05/20/2018,CONUS - LNGimp,178.05966,Lower 48
05/21/2018,CONUS - LNGimp,180.85223,Lower 48
05/22/2018,CONUS - LNGimp,183.64482,Lower 48
05/23/2018,CONUS - LNGimp,186.4374,Lower 48
05/24/2018,CONUS - LNGimp,189.22997,Lower 48
05/25/2018,CONUS - LNGimp,192.02255,Lower 48
05/26/2018,CONUS - LNGimp,194.81512,Lower 48
05/27/2018,CONUS - LNGimp,197.6077,Lower 48
05/28/2018,CONUS - LNGimp,200.40028,Lower 48
05/29/2018,CONUS - LNGimp,203.19286,Lower 48
05/30/2018,CONUS - LNGimp,205.98543,Lower 48
05/31/2018,CONUS - LNGimp,208.77802,Lower 48
06/01/2018,CONUS - LNGimp,211.57059,Lower 48
06/02/2018,CONUS - LNGimp,214.36316,Lower 48
06/03/2018,CONUS - LNGimp,217.15575,Lower 48
06/04/2018,CONUS - LNGimp,219.94832,Lower 48
06/05/2018,CONUS - LNGimp,222.74089,Lower 48
06/06/2018,CONUS - LNGimp,225.53348,Lower 48
06/07/2018,CONUS - LNGimp,228.32605,Lower 48
06/08/2018,CONUS - LNGimp,231.11862,Lower 48
06/09/2018,CONUS - LNGimp,233.91121,Lower 48
06/10/2018,CONUS - LNGimp,236.70378,Lower 48
06/11/2018,CONUS - LNGimp,239.49635,Lower 48
06/12/2018,CONUS - LNGimp,242.28894,Lower 48
06/13/2018,CONUS - LNGimp,245.08151,Lower 48
06/14/2018,CONUS - LNGimp,247.87408,Lower 48
06/15/2018,CONUS - LNGimp,250.66667,Lower 48
06/16/2018,CONUS - LNGimp,248.44337,Lower 48
06/17/2018,CONUS - LNGimp,246.22008,Lower 48
06/18/2018,CONUS - LNGimp,243.99678,Lower 48
06/19/2018,CONUS - LNGimp,241.77348,Lower 48
06/20/2018,CONUS - LNGimp,239.55019,Lower 48
06/21/2018,CONUS - LNGimp,237.32689,Lower 48
06/22/2018,CONUS - LNGimp,235.10358,Lower 48
06/23/2018,CONUS - LNGimp,232.88028,Lower 48
06/24/2018,CONUS - LNGimp,230.65698,Lower 48
06/25/2018,CONUS - LNGimp,228.43369,Lower 48
06/26/2018,CONUS - LNGimp,226.21039,Lower 48
06/27/2018,CONUS - LNGimp,223.98709,Lower 48
06/28/2018,CONUS - LNGimp,221.7638,Lower 48
06/29/2018,CONUS - LNGimp,219.5405,Lower 48
06/30/2018,CONUS - LNGimp,217.3172,Lower 48
07/01/2018,CONUS - LNGimp,215.0939,Lower 48
07/02/2018,CONUS - LNGimp,212.8706,Lower 48
07/03/2018,CONUS - LNGimp,210.64731,Lower 48
07/04/2018,CONUS - LNGimp,208.42401,Lower 48
07/05/2018,CONUS - LNGimp,206.20071,Lower 48
07/06/2018,CONUS - LNGimp,203.97742,Lower 48
07/07/2018,CONUS - LNGimp,201.75412,Lower 48
07/08/2018,CONUS - LNGimp,199.53082,Lower 48
07/09/2018,CONUS - LNGimp,197.30753,Lower 48
07/10/2018,CONUS - LNGimp,195.08423,Lower 48
07/11/2018,CONUS - LNGimp,192.86093,Lower 48
07/12/2018,CONUS - LNGimp,190.63763,Lower 48
07/13/2018,CONUS - LNGimp,188.41434,Lower 48
07/14/2018,CONUS - LNGimp,186.19104,Lower 48
07/15/2018,CONUS - LNGimp,183.96774,Lower 48
07/16/2018,CONUS - LNGimp,186.35588,Lower 48
07/17/2018,CONUS - LNGimp,188.74402,Lower 48
07/18/2018,CONUS - LNGimp,191.13216,Lower 48
07/19/2018,CONUS - LNGimp,193.5203,Lower 48
07/20/2018,CONUS - LNGimp,195.90843,Lower 48
07/21/2018,CONUS - LNGimp,198.29657,Lower 48
07/22/2018,CONUS - LNGimp,200.68471,Lower 48
07/23/2018,CONUS - LNGimp,203.07285,Lower 48
07/24/2018,CONUS - LNGimp,205.46098,Lower 48
07/25/2018,CONUS - LNGimp,207.84912,Lower 48
07/26/2018,CONUS - LNGimp,210.23726,Lower 48
07/27/2018,CONUS - LNGimp,212.6254,Lower 48
07/28/2018,CONUS - LNGimp,215.01353,Lower 48
07/29/2018,CONUS - LNGimp,217.40167,Lower 48
07/30/2018,CONUS - LNGimp,219.7898,Lower 48
07/31/2018,CONUS - LNGimp,222.17793,Lower 48
08/01/2018,CONUS - LNGimp,224.56607,Lower 48
08/02/2018,CONUS - LNGimp,226.95421,Lower 48
08/03/2018,CONUS - LNGimp,229.34235,Lower 48
08/04/2018,CONUS - LNGimp,231.73048,Lower 48
08/05/2018,CONUS - LNGimp,234.11862,Lower 48
08/06/2018,CONUS - LNGimp,236.50676,Lower 48
08/07/2018,CONUS - LNGimp,238.8949,Lower 48
08/08/2018,CONUS - LNGimp,241.28304,Lower 48
08/09/2018,CONUS - LNGimp,243.67117,Lower 48
08/10/2018,CONUS - LNGimp,246.05931,Lower 48
08/11/2018,CONUS - LNGimp,248.44745,Lower 48
08/12/2018,CONUS - LNGimp,250.83559,Lower 48
08/13/2018,CONUS - LNGimp,253.22372,Lower 48
08/14/2018,CONUS - LNGimp,255.61186,Lower 48
08/15/2018,CONUS - LNGimp,258.0,Lower 48
08/16/2018,CONUS - LNGimp,252.69893,Lower 48
08/17/2018,CONUS - LNGimp,247.39784,Lower 48
08/18/2018,CONUS - LNGimp,242.09677,Lower 48
08/19/2018,CONUS - LNGimp,236.7957,Lower 48
08/20/2018,CONUS - LNGimp,231.49463,Lower 48
08/21/2018,CONUS - LNGimp,226.19354,Lower 48
08/22/2018,CONUS - LNGimp,220.89247,Lower 48
08/23/2018,CONUS - LNGimp,215.5914,Lower 48
08/24/2018,CONUS - LNGimp,210.29033,Lower 48
08/25/2018,CONUS - LNGimp,204.98924,Lower 48
08/26/2018,CONUS - LNGimp,199.68817,Lower 48
08/27/2018,CONUS - LNGimp,194.3871,Lower 48
08/28/2018,CONUS - LNGimp,189.08603,Lower 48
08/29/2018,CONUS - LNGimp,183.78494,Lower 48
08/30/2018,CONUS - LNGimp,178.48387,Lower 48
08/31/2018,CONUS - LNGimp,173.1828,Lower 48
09/01/2018,CONUS - LNGimp,167.88171,Lower 48
09/02/2018,CONUS - LNGimp,162.58064,Lower 48
09/03/2018,CONUS - LNGimp,157.27957,Lower 48
09/04/2018,CONUS - LNGimp,151.9785,Lower 48
09/05/2018,CONUS - LNGimp,146.67741,Lower 48
09/06/2018,CONUS - LNGimp,141.37634,Lower 48
09/07/2018,CONUS - LNGimp,136.07527,Lower 48
09/08/2018,CONUS - LNGimp,130.7742,Lower 48
09/09/2018,CONUS - LNGimp,125.47312,Lower 48
09/10/2018,CONUS - LNGimp,120.17204,Lower 48
09/11/2018,CONUS - LNGimp,114.870964,Lower 48
09/12/2018,CONUS - LNGimp,109.56989,Lower 48
09/13/2018,CONUS - LNGimp,104.268814,Lower 48
09/14/2018,CONUS - LNGimp,98.96774,Lower 48
09/15/2018,CONUS - LNGimp,93.666664,Lower 48
09/16/2018,CONUS - LNGimp,93.55305,Lower 48
09/17/2018,CONUS - LNGimp,93.43943,Lower 48
09/18/2018,CONUS - LNGimp,93.325806,Lower 48
09/19/2018,CONUS - LNGimp,93.21219,Lower 48
09/20/2018,CONUS - LNGimp,93.098564,Lower 48
09/21/2018,CONUS - LNGimp,92.98495,Lower 48
09/22/2018,CONUS - LNGimp,92.87132,Lower 48
09/23/2018,CONUS - LNGimp,92.757706,Lower 48
09/24/2018,CONUS - LNGimp,92.64409,Lower 48
09/25/2018,CONUS - LNGimp,92.530464,Lower 48
09/26/2018,CONUS - LNGimp,92.41685,Lower 48
09/27/2018,CONUS - LNGimp,92.30322,Lower 48
09/28/2018,CONUS - LNGimp,92.189606,Lower 48
09/29/2018,CONUS - LNGimp,92.07599,Lower 48
09/30/2018,CONUS - LNGimp,91.962364,Lower 48
10/01/2018,CONUS - LNGimp,91.84875,Lower 48
10/02/2018,CONUS - LNGimp,91.73512,Lower 48
10/03/2018,CONUS - LNGimp,91.621506,Lower 48
10/04/2018,CONUS - LNGimp,91.50789,Lower 48
10/05/2018,CONUS - LNGimp,91.394264,Lower 48
10/06/2018,CONUS - LNGimp,91.28065,Lower 48
10/07/2018,CONUS - LNGimp,91.16702,Lower 48
10/08/2018,CONUS - LNGimp,91.053406,Lower 48
10/09/2018,CONUS - LNGimp,90.93978,Lower 48
10/10/2018,CONUS - LNGimp,90.826164,Lower 48
10/11/2018,CONUS - LNGimp,90.71255,Lower 48
